      2014;I    ;PRESUPUESTO         ;02;ALTO GALLEGO                                      ;0   ;    ;    ;                        ;EconomicaIngresos                                                                                                                                                                                       ;EconomicaIngresos                                                                                                                                                                                       ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;0   ;01                      ;PersonalEventual RetribucionesBasicasYOtrasRemuneracionesDePersonalEventual RetribucionesComplementarias                                                                                                ;PersonalEventual_RetribucionesBasicasYOtrasRemuneracionesDePersonalEventual_RetribucionesComplementarias                                                                                                ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;0   ;02                      ;PersonalEventual RetribucionesBasicasYOtrasRemuneracionesDePersonalEventual OtrasRemuneraciones                                                                                                         ;PersonalEventual_RetribucionesBasicasYOtrasRemuneracionesDePersonalEventual_OtrasRemuneraciones                                                                                                         ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;1   ;                        ;ImpuestoSobrePatrimonio                                                                                                                                                                                 ;ImpuestoSobrePatrimonio                                                                                                                                                                                 ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;2   ;                        ;ImpuestoSobreBienesInmueblesBienesInmublesDeNaturalezaRustica                                                                                                                                           ;ImpuestoSobreBienesInmueblesBienesInmublesDeNaturalezaRustica                                                                                                                                           ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;3   ;                        ;ImpuestoSobreBienesInmueblesBienesInmueblesDeNaturalezaUrbana                                                                                                                                           ;ImpuestoSobreBienesInmueblesBienesInmueblesDeNaturalezaUrbana                                                                                                                                           ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;4   ;                        ;ImpuestoSobreBienesInmueblesBienesInmueblesDeCaracteristicasEspeciales                                                                                                                                  ;ImpuestoSobreBienesInmueblesBienesInmueblesDeCaracteristicasEspeciales                                                                                                                                  ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;5   ;                        ;ImpuestoSobreVehiculosDeTraccionMecanica                                                                                                                                                                ;ImpuestoSobreVehiculosDeTraccionMecanica                                                                                                                                                                ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;6   ;                        ;ImpuestoSobreIncrementoDelValorDeLosTerrenosDeNaturalezaUrbana                                                                                                                                          ;ImpuestoSobreIncrementoDelValorDeLosTerrenosDeNaturalezaUrbana                                                                                                                                          ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;7   ;                        ;ImpuestoSobreViviendasDesocupadas                                                                                                                                                                       ;ImpuestoSobreViviendasDesocupadas                                                                                                                                                                       ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;1   ;7   ;                        ;PersonalEventual ContribucionesAPlanesYFondosDePensiones                                                                                                                                                ;PersonalEventual_ContribucionesAPlanesYFondosDePensiones                                                                                                                                                ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;    ;                        ;PersonalFuncionario                                                                                                                                                                                     ;PersonalFuncionario                                                                                                                                                                                     ;    127100;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;                        ;PersonalFuncionario RetribucionesBasicas                                                                                                                                                                ;PersonalFuncionario_RetribucionesBasicas                                                                                                                                                                ;     52600;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;00                      ;PersonalFuncionario SueldosDelGrupoA1                                                                                                                                                                   ;PersonalFuncionario_SueldosDelGrupoA1                                                                                                                                                                   ;     15600;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;01                      ;PersonalFuncionario SueldosDelGrupoA2                                                                                                                                                                   ;PersonalFuncionario_SueldosDelGrupoA2                                                                                                                                                                   ;     14000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;02                      ;PersonalFuncionario SueldosDelGrupoB                                                                                                                                                                    ;PersonalFuncionario_SueldosDelGrupoB                                                                                                                                                                    ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;03                      ;PersonalFuncionario SueldosDelGrupoC1                                                                                                                                                                   ;PersonalFuncionario_SueldosDelGrupoC1                                                                                                                                                                   ;     10500;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;04                      ;PersonalFuncionario SueldosDelGrupoC2                                                                                                                                                                   ;PersonalFuncionario_SueldosDelGrupoC2                                                                                                                                                                   ;      8500;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;05                      ;PersonalFuncionario SueldosDelGrupoE                                                                                                                                                                    ;PersonalFuncionario_SueldosDelGrupoE                                                                                                                                                                    ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;06                      ;PersonalFuncionario Trienios                                                                                                                                                                            ;PersonalFuncionario_Trienios                                                                                                                                                                            ;      4000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;0   ;09                      ;OtrasRetribucionesBasicas                                                                                                                                                                               ;OtrasRetribucionesBasicas                                                                                                                                                                               ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;1   ;                        ;PersonalFuncionario RetribucionesComplementarias                                                                                                                                                        ;PersonalFuncionario_RetribucionesComplementarias                                                                                                                                                        ;     74500;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;1   ;00                      ;ComplementoDeDestino                                                                                                                                                                                    ;ComplementoDeDestino                                                                                                                                                                                    ;     29500;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;1   ;01                      ;ComplementoEspecifico                                                                                                                                                                                   ;ComplementoEspecifico                                                                                                                                                                                   ;     45000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;1   ;03                      ;OtrosComplementos                                                                                                                                                                                       ;OtrosComplementos                                                                                                                                                                                       ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;2   ;                        ;PersonalFuncionario RetribucionesEnEspecie                                                                                                                                                              ;PersonalFuncionario_RetribucionesEnEspecie                                                                                                                                                              ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;                        ;RetribucionesDeFuncionariosEnPracticas                                                                                                                                                                  ;RetribucionesDeFuncionariosEnPracticas                                                                                                                                                                  ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;00                      ;PersonalFuncionarioEnPracticas SueldosDelGrupoA1                                                                                                                                                        ;PersonalFuncionarioEnPracticas_SueldosDelGrupoA1                                                                                                                                                        ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;01                      ;PersonalFuncionarioEnPracticas SueldosDelGrupoA2                                                                                                                                                        ;PersonalFuncionarioEnPracticas_SueldosDelGrupoA2                                                                                                                                                        ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;02                      ;PersonalFuncionarioEnPracticas SueldosDelGrupoB                                                                                                                                                         ;PersonalFuncionarioEnPracticas_SueldosDelGrupoB                                                                                                                                                         ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;03                      ;PersonalFuncionarioEnPracticas SueldosDelGrupoC1                                                                                                                                                        ;PersonalFuncionarioEnPracticas_SueldosDelGrupoC1                                                                                                                                                        ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;04                      ;PersonalFuncionarioEnPracticas SueldosDelGrupoC2                                                                                                                                                        ;PersonalFuncionarioEnPracticas_SueldosDelGrupoC2                                                                                                                                                        ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;05                      ;PersonalFuncionarioEnPracticas SueldosDelGrupoE                                                                                                                                                         ;PersonalFuncionarioEnPracticas_SueldosDelGrupoE                                                                                                                                                         ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;06                      ;PersonalFuncionarioEnPracticas Trienios                                                                                                                                                                 ;PersonalFuncionarioEnPracticas_Trienios                                                                                                                                                                 ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;4   ;09                      ;PersonalFuncionarioEnPracticas OtrasRetribucionesBasicas                                                                                                                                                ;PersonalFuncionarioEnPracticas_OtrasRetribucionesBasicas                                                                                                                                                ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;2   ;7   ;                        ;PersonalFuncionario ContribucionesAPlanesYFondosDePensiones                                                                                                                                             ;PersonalFuncionario_ContribucionesAPlanesYFondosDePensiones                                                                                                                                             ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;    ;                        ;ImpuestoSobreLasActividadesEconomicas                                                                                                                                                                   ;ImpuestoSobreLasActividadesEconomicas                                                                                                                                                                   ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;    ;                        ;PersonalLaboral                                                                                                                                                                                         ;PersonalLaboral                                                                                                                                                                                         ;    570800;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;0   ;                        ;LaboralFijo                                                                                                                                                                                             ;LaboralFijo                                                                                                                                                                                             ;    125000;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;0   ;                        ;ImpuestoSobreActividadesEconomicas                                                                                                                                                                      ;ImpuestoSobreActividadesEconomicas                                                                                                                                                                      ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;0   ;00                      ;PersonalLaboral LaboralFijo RetribucionesBasicas                                                                                                                                                        ;PersonalLaboral_LaboralFijo_RetribucionesBasicas                                                                                                                                                        ;    119000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;0   ;01                      ;HorasExtraordinarias                                                                                                                                                                                    ;HorasExtraordinarias                                                                                                                                                                                    ;      6000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;0   ;02                      ;PersonalLaboral LaboralFijo OtrasRemuneraciones                                                                                                                                                         ;PersonalLaboral_LaboralFijo_OtrasRemuneraciones                                                                                                                                                         ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;1   ;                        ;LaboralTemporal                                                                                                                                                                                         ;LaboralTemporal                                                                                                                                                                                         ;    445800;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;2   ;                        ;PersonalLaboral RetribucionesEnEspecie                                                                                                                                                                  ;PersonalLaboral_RetribucionesEnEspecie                                                                                                                                                                  ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;3   ;7   ;                        ;PersonalLaboral ContribucionesAPlanesYFondosDePensiones                                                                                                                                                 ;PersonalLaboral_ContribucionesAPlanesYFondosDePensiones                                                                                                                                                 ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;4   ;    ;                        ;OtroPersonal                                                                                                                                                                                            ;OtroPersonal                                                                                                                                                                                            ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;4   ;3   ;                        ;OtroPersonal OtroPersonal                                                                                                                                                                               ;OtroPersonal_OtroPersonal                                                                                                                                                                               ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;4   ;7   ;                        ;OtroPersonal ContribucionesAPlanesYFondosDePensiones                                                                                                                                                    ;OtroPersonal_ContribucionesAPlanesYFondosDePensiones                                                                                                                                                    ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;5   ;    ;                        ;IncentivosAlRendimiento                                                                                                                                                                                 ;IncentivosAlRendimiento                                                                                                                                                                                 ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;5   ;0   ;                        ;Productividad                                                                                                                                                                                           ;Productividad                                                                                                                                                                                           ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;5   ;1   ;                        ;Gratificaciones                                                                                                                                                                                         ;Gratificaciones                                                                                                                                                                                         ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;5   ;2   ;                        ;OtrosIncentivosAlRendimiento                                                                                                                                                                            ;OtrosIncentivosAlRendimiento                                                                                                                                                                            ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;5   ;3   ;                        ;ComplementoDeDedicacionEspecial                                                                                                                                                                         ;ComplementoDeDedicacionEspecial                                                                                                                                                                         ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;    ;                        ;RecargosSobreImpuestosDirectosDelEstadoYDeLaComunidadAutonoma                                                                                                                                           ;RecargosSobreImpuestosDirectosDelEstadoYDeLaComunidadAutonoma                                                                                                                                           ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;    ;                        ;CuotasPrestacionesYGastosSocialesACargoDelEmpleador                                                                                                                                                     ;CuotasPrestacionesYGastosSocialesACargoDelEmpleador                                                                                                                                                     ;    246100;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;0   ;                        ;ImpuestosDirectos RecargosSobreImpuestosDirectosDelEstadoYDeLaComunidadAutonoma SobreImpuestosDelEstado                                                                                                 ;ImpuestosDirectos_RecargosSobreImpuestosDirectosDelEstadoYDeLaComunidadAutonoma_SobreImpuestosDelEstado                                                                                                 ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;0   ;                        ;CuotasSociales                                                                                                                                                                                          ;CuotasSociales                                                                                                                                                                                          ;    240000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;0   ;00                      ;SeguridadSocial                                                                                                                                                                                         ;SeguridadSocial                                                                                                                                                                                         ;    240000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;0   ;08                      ;AsistenciaMedico-farmaceutica                                                                                                                                                                           ;AsistenciaMedico-farmaceutica                                                                                                                                                                           ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;0   ;09                      ;OtrasCuotas                                                                                                                                                                                             ;OtrasCuotas                                                                                                                                                                                             ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;1   ;                        ;PrestacionesSociales                                                                                                                                                                                    ;PrestacionesSociales                                                                                                                                                                                    ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;1   ;                        ;ImpuestosDirectos RecargosSobreImpuestosDirectosDelEstadoYDeLaComunidadAutonoma SobreImpuestosDeLaComunidadAutonoma                                                                                     ;ImpuestosDirectos_RecargosSobreImpuestosDirectosDelEstadoYDeLaComunidadAutonoma_SobreImpuestosDeLaComunidadAutonoma                                                                                     ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;1   ;03                      ;PensionesExcepcionales                                                                                                                                                                                  ;PensionesExcepcionales                                                                                                                                                                                  ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;1   ;04                      ;IndemnizacionesAlPersonalLaboralPorJubilacionesAnticipadas                                                                                                                                              ;IndemnizacionesAlPersonalLaboralPorJubilacionesAnticipadas                                                                                                                                              ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;1   ;05                      ;PensionesACargoDeLaEntidadLocal                                                                                                                                                                         ;PensionesACargoDeLaEntidadLocal                                                                                                                                                                         ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;1   ;07                      ;AsistenciaMedico-farmaceuticaAPensionistas                                                                                                                                                              ;AsistenciaMedico-farmaceuticaAPensionistas                                                                                                                                                              ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;2   ;                        ;GastosSocialesDelPersonal                                                                                                                                                                               ;GastosSocialesDelPersonal                                                                                                                                                                               ;      6100;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;2   ;00                      ;FormacionYPerfeccionamientoDelPersonal                                                                                                                                                                  ;FormacionYPerfeccionamientoDelPersonal                                                                                                                                                                  ;      3100;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;2   ;01                      ;EconomatosYComedores                                                                                                                                                                                    ;EconomatosYComedores                                                                                                                                                                                    ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;2   ;02                      ;TransporteDePersonal                                                                                                                                                                                    ;TransporteDePersonal                                                                                                                                                                                    ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;2   ;04                      ;EconomicaGastos GastosDePersonal CuotasPrestacionesYGastosSocialesACargoDelEmpleador GastosSocialesDelPersonal AccionSocial                                                                             ;EconomicaGastos_GastosDePersonal_CuotasPrestacionesYGastosSocialesACargoDelEmpleador_GastosSocialesDelPersonal_AccionSocial                                                                             ;      1000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;2   ;05                      ;Seguros                                                                                                                                                                                                 ;Seguros                                                                                                                                                                                                 ;      2000;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;2   ;09                      ;OtrosGastosSociales                                                                                                                                                                                     ;OtrosGastosSociales                                                                                                                                                                                     ;         0;         0;         0;         0
      2014;G    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;6   ;4   ;                        ;ComplementoFamiliar                                                                                                                                                                                     ;ComplementoFamiliar                                                                                                                                                                                     ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;7   ;    ;                        ;RecargosSobreImpuestosDirectosDeOtrosEntesLocales                                                                                                                                                       ;RecargosSobreImpuestosDirectosDeOtrosEntesLocales                                                                                                                                                       ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;7   ;0   ;                        ;EnElImpuestoSobreBienesInmuebles                                                                                                                                                                        ;EnElImpuestoSobreBienesInmuebles                                                                                                                                                                        ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;7   ;1   ;                        ;RecargoProvincialEnElImpuestoSobreActividadesEconomicas                                                                                                                                                 ;RecargoProvincialEnElImpuestoSobreActividadesEconomicas                                                                                                                                                 ;         0;         0;         0;         0
      2014;I    ;PRESUPUESTO         ;31;SIERRA DE ALBARRACIN                              ;1   ;7   ;9   ;                        ;OtrosRecargosSobreImpuestosDirectosDeOtrosEntesLocales                                                                                                                                                  ;OtrosRecargosSobreImpuestosDirectosDeOtrosEntesLocales                                                                                                                                                  ;         0;         0;         0;         0
