EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2021;53010;3132;210000;91002;Rep. y conservación de terrenos y bienes naturales;125000
2021;53010;3132;212000;91002;Rep. y conservación edificios y otras construcc.;350000
2021;53010;3132;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;425000
2021;53010;3132;214000;91002;Reparación y conservación material de transporte;25000
2021;53010;3132;215000;91002;Reparación y conservación de mobiliario y enseres;125000
2021;53010;3132;216000;91002;Rep. y conserv. equipos procesos de información;10000
2021;53010;3132;220000;91002;Ordinario no inventariable;155000
2021;53010;3132;220001;91002;Mobiliario y enseres;15000
2021;53010;3132;220002;91002;Prensa, revistas y publicaciones periódicas;115000
2021;53010;3132;220004;91002;Material informático;15000
2021;53010;3132;221000;91002;Energía eléctrica;1850000
2021;53010;3132;221001;91002;Agua;185000
2021;53010;3132;221002;91002;Gas;1100000
2021;53010;3132;221003;91002;Combustibles;725000
2021;53010;3132;221004;91002;Vestuario;125000
2021;53010;3132;221005;91002;Productos alimenticios;2450000
2021;53010;3132;221006;91002;Productos farmacéuticos;325000
2021;53010;3132;221009;33004;Otros suministros;14000
2021;53010;3132;221009;91002;Otros suministros;2150000
2021;53010;3132;222000;91002;Telefónicas;125000
2021;53010;3132;222001;91002;Postales;525000
2021;53010;3132;223000;33004;Transporte;1000
2021;53010;3132;223000;91002;Transporte;1220000
2021;53010;3132;225000;91002;Tributos locales;1150000
2021;53010;3132;225001;91002;Tributos autonómicos;90000
2021;53010;3132;225002;91002;Tributos estatales;10000
2021;53010;3132;226001;91002;Atenciones protocolarias y representativas;2000
2021;53010;3132;226002;91002;Gastos de divulgación y promoción;100000
2021;53010;3132;226003;91002;Jurídicos, Contenciosos;85000
2021;53010;3132;226005;91002;Reuniones y conferencias;10000
2021;53010;3132;226009;91002;Otros gastos diversos;85000
2021;53010;3132;227000;91002;Limpieza y aseo;3200000
2021;53010;3132;227001;91002;Seguridad;1650000
2021;53010;3132;227006;91002;Estudios y trabajos técnicos;15000
2021;53010;3132;227008;91002;Gestión de Centros Asistenciales propios;21600000
2021;53010;3132;227009;11201;Otros trabajos realizados por otras empresas;341293,3
2021;53010;3132;227009;91002;Otros trabajos realizados por otras empresas;4334509,86
2021;53010;3132;227009;11201;Otros trabajos realizados por otras empresas;707491,99
2021;53010;3132;227009;11201;Otros trabajos realizados por otras empresas;15117,5
2021;53010;3132;227009;39135;Otros trabajos realizados por otras empresas;18500
2021;53010;3132;227009;91001;Otros trabajos realizados por otras empresas;707491,99
2021;53010;3132;227009;91001;Otros trabajos realizados por otras empresas;15117,5
2021;53010;3132;227009;91001;Otros trabajos realizados por otras empresas;30121,76
2021;53010;3132;230000;91002;Dietas;10000
2021;53010;3132;231000;91002;Locomoción;10000
2021;53010;3132;233000;91002;Gastos a través de agencias de viaje;10000
2021;53010;3132;239000;91002;Otras indemnizaciones;1000
2021;53010;3132;263000;91002;Acción concertada en Servicios Sociales;37054343,58
2021;53010;3132;263002;91002;Conciertos con Entidades Privadas;62805656,42
2021;53010;3132;263002;11201;Conciertos con Entidades Privadas;626822,94
2021;53010;3132;263002;91001;Conciertos con Entidades Privadas;626822,94
2021;53010;3132;263003;91002;Acogimientos familiares;800000
2021;53010;3132;352000;91002;Intereses de demora;50000
2021;53010;3132;440216;91002;Conv. UNIZAR Progr. Esp. Innovación y Evaluación;17750
2021;53010;3132;440217;91002;Conv. UNIZAR Diploma Especialización DIRYGESS;24750
2021;53010;3132;440223;91002;Subvención Consejo de Aragonés Personas Mayores;112000
2021;53010;3132;440235;91002;Convenio UNIZAR Cátedra Música para la Inclusión;30000
2021;53010;3132;460053;11201;Iniciativas Sociales de Empleo en el Ámbito Local;700000
2021;53010;3132;460053;91001;Iniciativas Sociales de Empleo en el Ámbito Local;700000
2021;53010;3132;460059;35012;Planes y programas de Servicios Sociales.;8302,34
2021;53010;3132;460059;35013;Planes y programas de Servicios Sociales.;702072
2021;53010;3132;460059;35013;Planes y programas de Servicios Sociales.;670068
2021;53010;3132;460059;91002;Planes y programas de Servicios Sociales.;10480387,51
2021;53010;3132;460059;91002;Planes y programas de Servicios Sociales.;2326329,66
2021;53010;3132;460083;91002;Ayuda a domicilio para personas dependientes;6650643
2021;53010;3132;460083;91002;Ayuda a domicilio para personas dependientes;12640005,53
2021;53010;3132;460095;91002;Programa de Teleasistencia;793615,96
2021;53010;3132;460095;91002;Programa de Teleasistencia;1307124
2021;53010;3132;460118;91002;Fondo Social Comarcal;4000000
2021;53010;3132;460122;91002;Pobreza energética;701452
2021;53010;3132;480154;35005;Pensiones de ancianos y enfermos;8500
2021;53010;3132;480154;91002;Pensiones de ancianos y enfermos;500
2021;53010;3132;480158;11201;Programa de Inserción Sociolaboral;294092
2021;53010;3132;480158;11201;Programa de Inserción Sociolaboral;1150000
2021;53010;3132;480158;91001;Programa de Inserción Sociolaboral;294092
2021;53010;3132;480158;91001;Programa de Inserción Sociolaboral;1135000
2021;53010;3132;480159;91002;Prestaciones económicas de Servicios Sociales;38316
2021;53010;3132;480159;91002;Prestaciones económicas de Servicios Sociales;450000
2021;53010;3132;480159;91002;Prestaciones económicas de Servicios Sociales;270000
2021;53010;3132;480162;91002;Programas discapacitados;2155000
2021;53010;3132;480271;91002;Prestaciones Económicas de la Dependencia;31900000
2021;53010;3132;480271;91002;Prestaciones Económicas de la Dependencia;37600000
2021;53010;3132;480463;91002;Subvención CERMI ARAGÓN;100000
2021;53010;3132;480464;91002;Subv. para Plena Inclusión Aragón;350000
2021;53010;3132;480465;91002;Subv. CONCEMFE ARAGÓN;100000
2021;53010;3132;480466;91002;Subv. FAAPAS;40000
2021;53010;3132;480467;91002;Subv. FEAFES ARAGÓN;50000
2021;53010;3132;480472;91002;Complementos PNC;3500000
2021;53010;3132;480485;11201;IAI - PACIMV;1127909
2021;53010;3132;480485;35014;IAI - PACIMV;217432,6
2021;53010;3132;480485;91001;IAI - PACIMV;1127909
2021;53010;3132;480485;91002;IAI - PACIMV;36176749,4
2021;53010;3132;480497;91002;Fundación Ecodes;50000
2021;53010;3132;480577;91002;Subvención RED Aragonesa Ent.Soc. Inclusión;45000
2021;53010;3132;480591;91002;Ayudas a la integración familiar;4060000
2021;53010;3132;480657;91002;Subvención Coord.Asoc.Personas con discapacidad HU;30000
2021;53010;3132;480698;91001;Conv. Coord. Personas sin hogar ZA-Proyecto Lumbre;15000
2021;53010;3132;480726;91002;Subvención Asociación Familiares enfermos Alzheime;100000
2021;53010;3132;602000;91002;Edificios y otras construcciones;200000
2021;53010;3132;602000;91002;Edificios y otras construcciones;350000
2021;53010;3132;602000;91002;Edificios y otras construcciones;200000
2021;53010;3132;602000;91002;Edificios y otras construcciones;350000
2021;53010;3132;603000;91002;Maquinaria, instalación y utillaje;50000
2021;53010;3132;603000;91002;Maquinaria, instalación y utillaje;50000
2021;53010;3132;603000;91002;Maquinaria, instalación y utillaje;50000
2021;53010;3132;603000;91002;Maquinaria, instalación y utillaje;50000
2021;53010;3132;603000;91002;Maquinaria, instalación y utillaje;50000
2021;53010;3132;605000;91002;Mobiliario y enseres;50000
2021;53010;3132;605000;91002;Mobiliario y enseres;50000
2021;53010;3132;609000;91002;Inmovilizado Inmaterial;850000
2021;53010;3132;780095;91002;Prestaciones Económicas de Servicios Sociales;280000
2021;54010;3232;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;54010;3232;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;54010;3232;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;54010;3232;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3864,66
2021;54010;3232;120000;91002;Sueldos de Personal Funcionario;315055,02
2021;54010;3232;120005;91002;Trienios de Personal Funcionario;49913,58
2021;54010;3232;120006;91002;Pagas extraordinarias de Personal Funcionario;110531,18
2021;54010;3232;121000;91002;Complemento de destino de Personal Funcionario;162095,76
2021;54010;3232;121001;91002;Complemento específico de Personal Funcionario;301933,68
2021;54010;3232;130000;91002;Salario base de Personal Laboral Fijo;14737,68
2021;54010;3232;130001;91002;Antigüedad de Personal Laboral Fijo;2641,68
2021;54010;3232;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;3744,68
2021;54010;3232;130003;91002;Otras remuneraciones de Personal Laboral Fijo;5274,24
2021;54010;3232;160000;91002;Seguridad social;259347,52
2021;54010;3232;205000;91002;Arrendamientos de mobiliario y enseres;1500
2021;54010;3232;212000;91002;Rep. y conservación edificios y otras construcc.;10000
2021;54010;3232;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;1000
2021;54010;3232;215000;91002;Reparación y conservación de mobiliario y enseres;1000
2021;54010;3232;220000;91002;Ordinario no inventariable;6500
2021;54010;3232;220001;91002;Mobiliario y enseres;5000
2021;54010;3232;220002;91002;Prensa, revistas y publicaciones periódicas;2600
2021;54010;3232;220003;91002;Libros y otras publicaciones;500
2021;54010;3232;220004;91002;Material informático;400
2021;54010;3232;220009;91002;Otro material de oficina;900
2021;54010;3232;221000;91002;Energía eléctrica;8000
2021;54010;3232;221001;91002;Agua;2200
2021;54010;3232;221002;91002;Gas;6000
2021;54010;3232;221003;91002;Combustibles;100
2021;54010;3232;221004;91002;Vestuario;300
2021;54010;3232;221006;91002;Productos farmacéuticos;1000
2021;54010;3232;221009;91002;Otros suministros;1500
2021;54010;3232;222000;91002;Telefónicas;1500
2021;54010;3232;222001;91002;Postales;2000
2021;54010;3232;222002;91002;Telegráficas;100
2021;54010;3232;222009;91002;Otras comunicaciones;100
2021;54010;3232;223000;91002;Transporte;5000
2021;54010;3232;224000;91002;Primas de Edificios y locales;2500
2021;54010;3232;224003;91002;Otros riesgos;400
2021;54010;3232;225000;91002;Tributos locales;1000
2021;54010;3232;225001;91002;Tributos autonómicos;1000
2021;54010;3232;226000;91002;Cánones;1000
2021;54010;3232;226001;91002;Atenciones protocolarias y representativas;500
2021;54010;3232;226002;91002;Gastos de divulgación y promoción;1000
2021;54010;3232;226002;39135;Gastos de divulgación y promoción;50000
2021;54010;3232;226005;39135;Reuniones y conferencias;25000
2021;54010;3232;226005;91002;Reuniones y conferencias;2000
2021;54010;3232;226009;91002;Otros gastos diversos;30000
2021;54010;3232;227000;91002;Limpieza y aseo;10000
2021;54010;3232;227001;91002;Seguridad;20000
2021;54010;3232;227006;91001;Estudios y trabajos técnicos;8000
2021;54010;3232;227006;91002;Estudios y trabajos técnicos;320000
2021;54010;3232;227006;11201;Estudios y trabajos técnicos;62000
2021;54010;3232;227006;11201;Estudios y trabajos técnicos;8000
2021;54010;3232;227006;39092;Estudios y trabajos técnicos;146699
2021;54010;3232;227006;91001;Estudios y trabajos técnicos;62000
2021;54010;3232;227009;39135;Otros trabajos realizados por otras empresas;100000
2021;54010;3232;227009;91002;Otros trabajos realizados por otras empresas;463137,52
2021;54010;3232;230000;91002;Dietas;3000
2021;54010;3232;231000;91002;Locomoción;3000
2021;54010;3232;233000;91002;Gastos a través de agencias de viaje;15000
2021;54010;3232;251003;91002;Realización de cursos de formación externa;5000
2021;54010;3232;263000;39135;Acción concertada en Servicios Sociales;150000
2021;54010;3232;263000;39092;Acción concertada en Servicios Sociales;130000
2021;54010;3232;263000;91002;Acción concertada en Servicios Sociales;400000
2021;54010;3232;440225;91002;Convenio UNIZAR. Cátedra de Igualdad;80000
2021;54010;3232;460066;91002;Conv. Manten.Ctros Comarcales Inform. y S.Sociales;543500
2021;54010;3232;460066;39135;Conv. Manten.Ctros Comarcales Inform. y S.Sociales;500000
2021;54010;3232;460128;39135;Subv. EELL materia violencia de género;435000
2021;54010;3232;460157;39092;Conv. Ayto. Utebo. Asist. Víctimas Violencia Géner;6500
2021;54010;3232;460158;39092;Conv. Ayto. Calatayud Asist. Víct. Violencia Géner;8401
2021;54010;3232;460178;39092;Convenio Comarca Cinco Villas. Asistencia VVG;8400
2021;54010;3232;460179;39135;Convenio Ayuntamiento Zaragoza. Atención VVG;100000
2021;54010;3232;480211;39054;Ayudas a mujeres víctimas violencia género;369600
2021;54010;3232;480491;91002;Actuaciones prevención violencia de género;115000
2021;54010;3232;480491;39135;Actuaciones prevención violencia de género;340000
2021;54010;3232;480499;91002;Ayudas a entidades formadas por mujeres;135000
2021;54010;3232;480642;39135;Prestaciones complementarias Víctimas Violencia;100000
2021;54010;3232;605000;91002;Mobiliario y enseres;63000
2021;55010;3231;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;55010;3231;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;55010;3231;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;55010;3231;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3864,66
2021;55010;3231;120000;91002;Sueldos de Personal Funcionario;471756,8
2021;55010;3231;120005;91002;Trienios de Personal Funcionario;81730,36
2021;55010;3231;120006;91002;Pagas extraordinarias de Personal Funcionario;169067,56
2021;55010;3231;121000;91002;Complemento de destino de Personal Funcionario;245996
2021;55010;3231;121001;91002;Complemento específico de Personal Funcionario;466398,88
2021;55010;3231;130000;91002;Salario base de Personal Laboral Fijo;783809,88
2021;55010;3231;130001;91002;Antigüedad de Personal Laboral Fijo;88492,2
2021;55010;3231;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;185758,62
2021;55010;3231;130003;91002;Otras remuneraciones de Personal Laboral Fijo;154039,2
2021;55010;3231;131000;91002;Salario base de Personal Laboral Eventual;120000
2021;55010;3231;131001;91002;Otras remuneraciones de Personal Laboral Eventual;16531
2021;55010;3231;160000;91002;Seguridad social;801650,74
2021;55010;3231;209000;91002;Arrendamientos de otro inmovilizado material;1000
2021;55010;3231;212000;91002;Rep. y conservación edificios y otras construcc.;69000
2021;55010;3231;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;35000
2021;55010;3231;215000;91002;Reparación y conservación de mobiliario y enseres;8000
2021;55010;3231;216000;91002;Rep. y conserv. equipos procesos de información;3000
2021;55010;3231;220000;91002;Ordinario no inventariable;10000
2021;55010;3231;220001;91002;Mobiliario y enseres;15000
2021;55010;3231;220002;91002;Prensa, revistas y publicaciones periódicas;2000
2021;55010;3231;220003;91002;Libros y otras publicaciones;1000
2021;55010;3231;221000;91002;Energía eléctrica;100000
2021;55010;3231;221001;91002;Agua;20000
2021;55010;3231;221002;91002;Gas;30000
2021;55010;3231;221003;91002;Combustibles;100000
2021;55010;3231;221004;91002;Vestuario;2500
2021;55010;3231;221005;91002;Productos alimenticios;230000
2021;55010;3231;221009;91002;Otros suministros;60000
2021;55010;3231;222000;91002;Telefónicas;6000
2021;55010;3231;223000;91002;Transporte;6000
2021;55010;3231;224003;91002;Otros riesgos;4000
2021;55010;3231;225000;91002;Tributos locales;60000
2021;55010;3231;225001;91002;Tributos autonómicos;3000
2021;55010;3231;226001;91002;Atenciones protocolarias y representativas;1000
2021;55010;3231;226002;91002;Gastos de divulgación y promoción;35000
2021;55010;3231;226009;91002;Otros gastos diversos;10000
2021;55010;3231;227000;91002;Limpieza y aseo;15000
2021;55010;3231;227001;91002;Seguridad;150000
2021;55010;3231;227003;91002;Postales;15000
2021;55010;3231;227006;91002;Estudios y trabajos técnicos;60000
2021;55010;3231;227006;39135;Estudios y trabajos técnicos;50000
2021;55010;3231;227009;91002;Otros trabajos realizados por otras empresas;519000
2021;55010;3231;227009;39135;Otros trabajos realizados por otras empresas;100000
2021;55010;3231;230000;91002;Dietas;4000
2021;55010;3231;231000;91002;Locomoción;1500
2021;55010;3231;233000;91002;Gastos a través de agencias de viaje;4000
2021;55010;3231;251003;91002;Realización de cursos de formación externa;150000
2021;55010;3231;251003;39135;Realización de cursos de formación externa;50000
2021;55010;3231;460041;91002;Proyectos de Servicios de Juventud;110000
2021;55010;3231;480126;91002;Promoción y formación de jóvenes creadores;30000
2021;55010;3231;480127;91002;Proyectos de Juventud de Asociaciones y Entidades;6010
2021;55010;3231;480127;91002;Proyectos de Juventud de Asociaciones y Entidades;95000
2021;55010;3231;480127;91002;Proyectos de Juventud de Asociaciones y Entidades;514232
2021;55010;3231;480127;91002;Proyectos de Juventud de Asociaciones y Entidades;30000
2021;55010;3231;480128;91002;Subv. al Consejo de la Juventud de Aragón;20000
2021;55010;3231;480583;91002;Plan retorno joven;50000
2021;55010;3231;480599;91002;Ayudas a jóvenes para proyectos coop. internal.;40000
2021;55010;3231;480600;91002;Ayudas jóvenes participación actividades juveniles;40000
2021;55010;3231;602000;91002;Edificios y otras construcciones;225000
2021;55010;3231;605000;91002;Mobiliario y enseres;100000
2021;55010;3231;608000;91002;Otro inmovilizado material;50000
2021;55010;3231;609000;91002;Inmovilizado Inmaterial;50000
2021;55010;3231;760159;91002;Campamentos juveniles;10000
2021;55010;3231;780205;91002;Campamentos Juveniles;30000
2021;55010;3231;780230;91002;Proyectos de juventud de asociaciones y entidades;15000
2021;71010;1265;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13358
2021;71010;1265;101001;91002;Complemento de destino de SGT, DG y asimilados;15065
2021;71010;1265;101002;91002;Complemento específico de SGT, DG y asimilados;36906
2021;71010;1265;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;3874
2021;71010;1265;120000;91002;Sueldos de Personal Funcionario;109505
2021;71010;1265;120005;91002;Trienios de Personal Funcionario;70956
2021;71010;1265;120006;91002;Pagas extraordinarias de Personal Funcionario;51477
2021;71010;1265;121000;91002;Complemento de destino de Personal Funcionario;86050
2021;71010;1265;121001;91002;Complemento específico de Personal Funcionario;182448
2021;71010;1265;130000;91002;Salario base de Personal Laboral Fijo;1067727
2021;71010;1265;130001;91002;Antigüedad de Personal Laboral Fijo;206630
2021;71010;1265;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;215796
2021;71010;1265;130003;91002;Otras remuneraciones de Personal Laboral Fijo;904192
2021;71010;1265;160000;91002;Seguridad social;862233,99
2021;71010;1265;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;3000
2021;71010;1265;162000;91002;Formación y perfeccionamiento de Personal Laboral;5000
2021;71010;1265;165000;91002;Fondo de Acción Social;9000
2021;71010;1265;202000;91002;Arrendamientos de edificios y otras construcciones;248895
2021;71010;1265;212000;91002;Rep. y conservación edificios y otras construcc.;20000
2021;71010;1265;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;500
2021;71010;1265;214000;91002;Reparación y conservación material de transporte;1500
2021;71010;1265;216000;91002;Rep. y conserv. equipos procesos de información;1175019
2021;71010;1265;219000;91002;Rep. y conservación de otro inmovilizado material;432311
2021;71010;1265;220000;91002;Ordinario no inventariable;2000
2021;71010;1265;220001;91002;Mobiliario y enseres;2000
2021;71010;1265;220002;91002;Prensa, revistas y publicaciones periódicas;100
2021;71010;1265;220004;91002;Material informático;15000
2021;71010;1265;220009;91002;Otro material de oficina;2000
2021;71010;1265;221000;91002;Energía eléctrica;144000
2021;71010;1265;221001;91002;Agua;1500
2021;71010;1265;221002;91002;Gas;5500
2021;71010;1265;221003;91002;Combustibles;9000
2021;71010;1265;221009;91002;Otros suministros;3000
2021;71010;1265;222000;91002;Telefónicas;10000
2021;71010;1265;222001;91002;Postales;1300
2021;71010;1265;223000;91002;Transporte;3000
2021;71010;1265;224000;91002;Primas de Edificios y locales;1000
2021;71010;1265;225000;91002;Tributos locales;10000
2021;71010;1265;226001;91002;Atenciones protocolarias y representativas;1000
2021;71010;1265;226002;91002;Gastos de divulgación y promoción;2000
2021;71010;1265;226003;91002;Jurídicos, Contenciosos;7000
2021;71010;1265;226005;91002;Reuniones y conferencias;2000
2021;71010;1265;226009;91002;Otros gastos diversos;500
2021;71010;1265;227000;91002;Limpieza y aseo;22451
2021;71010;1265;227001;91002;Seguridad;1000
2021;71010;1265;227006;91002;Estudios y trabajos técnicos;10000
2021;71010;1265;227009;91002;Otros trabajos realizados por otras empresas;10000
2021;71010;1265;230000;91002;Dietas;6500
2021;71010;1265;231000;91002;Locomoción;8000
2021;71010;1265;251000;91002;Realización de cursos de formación interna;15000
2021;71010;1265;603000;14201;Maquinaria, instalación y utillaje;2431125,73
2021;71010;1265;603000;91001;Maquinaria, instalación y utillaje;2431125,73
2021;71010;1265;606000;14201;Equipos para procesos de información;100000
2021;71010;1265;606000;91001;Equipos para procesos de información;100000
2021;71010;1265;609000;14201;Inmovilizado Inmaterial;200000
2021;71010;1265;609000;91001;Inmovilizado Inmaterial;200000
2021;71010;1265;910000;91002;Canc. préstamos l/plazo con Entidades de Crédito;181468
2021;72010;5121;101000;91002;Retribuciones básicas de SGT, DG y asimilados;13292,28
2021;72010;5121;101001;91002;Complemento de destino de SGT, DG y asimilados;14991,48
2021;72010;5121;101002;91002;Complemento específico de SGT, DG y asimilados;36871,68
2021;72010;5121;101005;91002;Trienios de SGT, DG y asimilados;3890,88
2021;72010;5121;101006;91002;Pagas extraordinarias de SGT, DG y asimilados;4264,92
2021;72010;5121;120000;91002;Sueldos de Personal Funcionario;115744,88
2021;72010;5121;120005;91002;Trienios de Personal Funcionario;32075,16
2021;72010;5121;120006;91002;Pagas extraordinarias de Personal Funcionario;45387,54
2021;72010;5121;121000;91002;Complemento de destino de Personal Funcionario;76650,6
2021;72010;5121;121001;91002;Complemento específico de Personal Funcionario;152457,84
2021;72010;5121;121009;91002;Otras retribuciones complementarias Funcionarios;5769,12
2021;72010;5121;130000;91002;Salario base de Personal Laboral Fijo;910291,08
2021;72010;5121;130001;91002;Antigüedad de Personal Laboral Fijo;82254,04
2021;72010;5121;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;225081,54
2021;72010;5121;130003;91002;Otras remuneraciones de Personal Laboral Fijo;463391,8
2021;72010;5121;151000;91002;Gratificaciones de Personal Funcionario;5000
2021;72010;5121;160000;91002;Seguridad social;628488,65
2021;72010;5121;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;3000
2021;72010;5121;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;3000
2021;72010;5121;162000;91002;Formación y perfeccionamiento de Personal Laboral;8000
2021;72010;5121;162009;91002;Otros gastos sociales de Personal Laboral;6000
2021;72010;5121;165000;91002;Fondo de Acción Social;12527
2021;72010;5121;202000;91002;Arrendamientos de edificios y otras construcciones;212500
2021;72010;5121;204000;91002;Arrendamientos de material de transporte;10000
2021;72010;5121;212000;91002;Rep. y conservación edificios y otras construcc.;3000
2021;72010;5121;214000;91002;Reparación y conservación material de transporte;2245
2021;72010;5121;215000;91002;Reparación y conservación de mobiliario y enseres;10000
2021;72010;5121;220000;91002;Ordinario no inventariable;9000
2021;72010;5121;220001;91002;Mobiliario y enseres;1000
2021;72010;5121;220002;91002;Prensa, revistas y publicaciones periódicas;1000
2021;72010;5121;220003;91002;Libros y otras publicaciones;3000
2021;72010;5121;220004;91002;Material informático;10835
2021;72010;5121;220009;91002;Otro material de oficina;3000
2021;72010;5121;221000;91002;Energía eléctrica;16000
2021;72010;5121;221001;91002;Agua;2500
2021;72010;5121;221003;91002;Combustibles;3000
2021;72010;5121;221004;91002;Vestuario;1017
2021;72010;5121;221009;91002;Otros suministros;21000
2021;72010;5121;222000;91002;Telefónicas;1400
2021;72010;5121;222001;91002;Postales;300000
2021;72010;5121;223000;91002;Transporte;2200
2021;72010;5121;224000;91002;Primas de Edificios y locales;1000
2021;72010;5121;224003;91002;Otros riesgos;1000
2021;72010;5121;225000;91002;Tributos locales;6000
2021;72010;5121;225001;91002;Tributos autonómicos;800
2021;72010;5121;225002;91002;Tributos estatales;1000
2021;72010;5121;225003;91002;Impuesto sobre bienes inmuebles;50000
2021;72010;5121;226001;91002;Atenciones protocolarias y representativas;6383
2021;72010;5121;226002;91002;Gastos de divulgación y promoción;8780
2021;72010;5121;226003;91002;Jurídicos, Contenciosos;250000
2021;72010;5121;226005;91002;Reuniones y conferencias;12000
2021;72010;5121;226009;91002;Otros gastos diversos;1189
2021;72010;5121;227000;91002;Limpieza y aseo;35000
2021;72010;5121;227001;91002;Seguridad;10000
2021;72010;5121;227006;91002;Estudios y trabajos técnicos;50000
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;313297
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;426544
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;242185
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;406659
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;298470
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;324973
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;82611
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;99210
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;38614
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;19835
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;698365
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;2643717
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;4808127
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;1831502
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;1989972
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;3739237
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;2760087
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;3170136
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;3109143
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;3709645
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;4703149
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;601651
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;249172
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;380350
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;652047
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;1068637
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;977637
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;299611
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;3550462
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;3819786
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;1790532
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;312719
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;80966
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;282359
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;1497062
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;905
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;584027
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;608740
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;140768,51
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;595000
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;24908
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;421404
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;450000
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;39501
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;660910
2021;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;597224
