EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2014;I;3;30;300;300004;Venta de Bienes I e I;Venta de Bienes de Industria e Innovación
2014;I;3;30;300;300005;Venta de Bienes S, BS y F;Venta de Bienes de Sanidad, B. Social y Familia
2014;I;3;30;300;300006;Venta de Bienes E,U,C y D;Venta de Bienes de Educ., Univ., Cult. y Deporte
2014;I;3;30;300;300007;Venta de Bienes E y E;Venta de Bienes de Economía y Empleo
2014;I;3;30;300;300008;Venta de Bienes PT e I;Venta de Bienes de Política Territorial e Interior
2014;I;3;30;300;300050;Vta Bienes Cortes Aragón;Venta de Bienes de Cortes de Aragón
2014;I;3;30;300;300100;Vta Bienes Dptos y OOPP;Venta de Bienes de Departamentos y Org. Públicos
2014;I;3;30;301;301000;Vta Public de P y J;Venta de Publicaciones de Presidencia y Justicia
2014;I;3;30;301;301001;Venta de  Public H y AP;Venta de  Public. de Hacienda y Admón Pública
2014;I;3;30;301;301002;Venta de Public OP,U,V yT;Venta de  Public de OP, Urb., Vivienda y Ttes.
2014;I;3;30;301;301003;Venta de Public A, G y MA;Venta de  Public de Agricultura, Ganadería y M.Amb
2014;I;3;30;301;301004;Venta de  Public I e I;Venta de  Public de Industria e Innovación
2014;I;3;30;301;301005;Venta de Public S, BS y F;Venta de  Public de Sanidad, B. Social y Familia
2014;I;3;30;301;301006;Venta de  Public E,U,C y;Venta de  Public de Educ., Univ., Cult. y Deporte
2014;I;3;30;301;301007;Venta de  Public E y E;Venta de  Public de Economía y Empleo
2014;I;3;30;301;301008;Venta de  Public PT e I;Venta de Public de Política Territorial e Interior
2014;I;3;30;301;301050;Vta Public Cortes Aragón;Venta de Publicac. de Cortes de Aragón
2014;I;3;30;301;301100;Vta Public. Dptos y OOPP;Venta de Publicaciones Departamentos y Org. Públic
2014;I;3;30;302;302000;Cartones de bingo;Venta de cartones de bingo
2014;I;3;31;310;310000;Suscrip. y venta B.O.C.A.;Suscripción y venta Boletín Oficial de las Cortes
2014;I;3;31;310;310001;Venta Diario de Sesiones;Venta Diario de Sesiones de las Cortes de Aragón
2014;I;3;31;310;310050;Entradas Cortes de Aragón;Entradas Cortes de Aragón
2014;I;3;31;311;311001;Residencias;Prestación de Servicios en residencias
2014;I;3;31;311;311003;Centros sociales y clubes;Prestación de Servicios centros sociales y clubs
2014;I;3;31;311;311008;Albergues;Prestación de Servicios en albergues
2014;I;3;31;311;311009;Carné Joven;Prestación de servicios por Carné Joven
2014;I;3;31;312;312001;Cartografía;Prestación de Servicios en Cartografía
2014;I;3;31;312;312002;Suscripción-venta B.O.A.;Suscripción y venta del Boletín Oficial de Aragón
2014;I;3;31;314;314001;Serv.Prom.Ind. Y S.I.E.;Servicio de promoción industrial y S.I.E.
2014;I;3;31;314;314002;Prestación Servcios AST;Prestación Servicios AST
2014;I;3;31;314;314003;Prestación Scios AST:IP;Prestación Servicios AST: IP
2014;I;3;31;314;314009;Otros Ingresos Ind. e Inn;Otros Ingresos de Industria e Innovación
2014;I;3;31;315;315000;S.A.S. Serv. hospitales;S.A.S. Ingresos por servicios en hospitales
2014;I;3;31;315;315001;Residencias de SALUD;Prestación de Servicios en residencias
2014;I;3;31;316;316002;Residencias;Prestación de Servicios en residencias
2014;I;3;31;316;316003;Albergues;Prestación de Servicios en albergues
2014;I;3;31;316;316007;Ctas. alumnos I.F.P.Espec;Cuotas alumnos Institutos F.P. Específica
2014;I;3;31;318;318009;Otros ingresos C.T.U.;Otros ingresos por Prestación de Servicios C.T.U.
2014;I;3;31;319;319000;Prest. Serv. de P y J;Prestación Serv. de Presidencia y Justicia
2014;I;3;31;319;319001;Prest. Serv. H y AP;Prestación Serv. de Hacienda y Admón Pública
2014;I;3;31;319;319002;Prest. Serv.  OP,U,V y D;Prestación de Serv. de OP, Urb., Vivienda y Ttes.
2014;I;3;31;319;319003;Prest. Serv. A, G y MA;Prestación Serv. de Agricultura, Ganadería y M.Amb
2014;I;3;31;319;319004;Prest. Serv. I e I;Prestación Serv. de Industria e Innovación
2014;I;3;31;319;319005;Prest. Serv. S, BS y F;Prestación Serv. de Sanidad, B. Social y Familia
2014;I;3;31;319;319006;Venta  Public E,U,C y D;Prestación Serv. de Educ., Univ., Cult. y Deporte
2014;I;3;31;319;319007;Prest. Serv. E y E;Prestación Serv. de Economía y Empleo
2014;I;3;31;319;319008;Prest. Serv. de PT e I;Prestación Serv de Política Territorial e Interior
2014;I;3;31;319;319100;Prest.Serv. Resid. IASS;Prestación de Servicios en Residencias IASS
2014;I;3;31;319;319101;P.Srv. Ctros concert.IASS;Prest. Servicios en centros concertados por IASS
2014;I;3;31;319;319102;P.Srv. Ctros soc. IASS;Prest. Servicios Centros Sociales y clubs IASS
2014;I;3;31;319;319103;Prest.serv. en guarderías;Prestación de servicios en guarderías
2014;I;3;31;319;319104;Prest.serv. por canés juv;Prestación de servicios por Carnés Juveniles
2014;I;3;31;319;319105;Prest.serv.  campamentos;Prestación de servicios en campamentos
2014;I;3;31;319;319106;Pres.srv.  campos trabajo;Prestación de servicios en campos de trabajo
2014;I;3;31;319;319107;Prest.serv. en albergues;Prestación de servicios en albergues
2014;I;3;31;319;319108;Prest.serv. Carné Joven;Prestación de servicios del Carné Joven
2014;I;3;31;319;319109;Prest.serv. Cartografía;Prestación de servicios en cartografía
2014;I;3;31;319;319110;Sucrip. y venta BOA;Suscripción y venta del Boletín Oficial de Aragón
2014;I;3;31;319;319111;Cuotas alumnos IFA's;Cuotas alumnos Inst. Formación Agroambiental
2014;I;3;31;319;319112;Prst.ser. comedor escolar;Prestación de servicios en comedores escolares
2014;I;3;31;319;319113;Serv. Públ. acc. PNOrdesa;Servicios Públicos acceso al Parque Nac. de Ordesa
2014;I;3;31;319;319114;Serv. prom. Ind. y SIEmpr;Serv. promoción industrial- Sist. Inf. Empresarial
2014;I;3;31;319;319115;Pres.serv. hospitales SAS;Prestación de servicios en hospitales del SAS
2014;I;3;31;319;319116;Pres.serv. resid.;Prestación de Servicios en Residencias
2014;I;3;31;319;319117;Cuotas alumnos IFPE;Cuotas alumnos Inst. Formación Prof. Específica
2014;I;3;31;319;319118;Prest. Serv. RACI;Prestación Servicios RACI
2014;I;3;31;319;319318;Planeamiento Urbanístico;Planeamiento Urbanístico
2014;I;3;31;319;319319;Pres.serv. laboratorios;Prestación de Servicios en laboratorios
2014;I;3;31;319;319320;Pres.serv.invest.agroalim;Prestación servicios investigación agroalimentaria
2014;I;3;31;319;319321;Transp Sanit. Helic.;Transporte Sanitario por Helicóptero
2014;I;3;32;321;321006;Tasa 06-Vivienda proteg.;Tasa 06- Act. en materia de vivienda protegida
2014;I;3;32;321;321027;Tasa 27-Lab.calidad edif;Tasa 27- Acred.labor.ctrol calidad edificación
2014;I;3;32;322;322011;Tasa 11-S.Fac.Veterin.;Tasa 11- Servicios facultativos veterinarios
2014;I;3;32;322;322017;Tasa 17-S.Facult. montes;Tasa 17- Serv.fac.advos monte,aprov.for.,vías pec.
2014;I;3;32;322;322033;Tasa 33- Oc. tem vías pec;Tasa 33- Ocupación temporal vías pecuarias y mont
2014;I;3;32;326;326025;Tasa 25- Reg.Ppdad Intel.;Tasa 25- Serv. Registro Ppdad Intelectual Aragón
2014;I;3;32;327;327014;Tasa 14-S. Activ.industr.;Tasa 14- Serv. act. Indus,energ,metrol,miner,comer
2014;I;3;32;329;329001;Tasa 01-Direcc.,insp obra;Tasa 01- Dirección e inspección de obras
2014;I;3;32;329;329002;Tasa 02-Redacción proyec.;Tasa 02- Redac. proyec,confr,tasación obra y proy.
2014;I;3;32;329;329003;Tasa 03-S.Advos. informes;Tasa 03- Serv.admvos, redacc. informes,activ. fac.
2014;I;3;32;329;329004;Tasa 04-Espect. Públicos;Tasa 04- Por Autorizacones Espectáculos Públicos
2014;I;3;32;329;329005;Tasa 05-S. Mat. transport;Tasa 05-S. Mat. orde. transp. terr carretera
2014;I;3;32;329;329006;Tasa 06-Act. viv protegid;Tasa 06- Act. en materia de vivienda protegida
2014;I;3;32;329;329007;Tasa 07-Exped. cédula hab;Tasa 07-Serv. Exped. cédula habitabilidad
2014;I;3;32;329;329008;Tasa 08-Ocup. terrenos;Tasa 08-Ocup. terrenos o uso Bienes Dominio Públic
2014;I;3;32;329;329009;Tasa 09-S. facult. indust;Tasa 09-S. facult. ord. y def. de las ind for. ag.
2014;I;3;32;329;329010;Tasa 10-S. facul. agronóm;Tasa 10-S. facultativos agronómicos
2014;I;3;32;329;329011;Tasa 11-S facul. veterina;Tasa 11-Servicios  facultativos veterinarios
2014;I;3;32;329;329012;Tasa 12-Ins. ctrol san. y;Tasa 12-Ins. y ctroles sanitarios  anim y sus prod
2014;I;3;32;329;329013;Tasa 13-Aut, Ins. c. sani;Tasa 13-Aut., Inspec., materia centros sanitarios
2014;I;3;32;329;329014;Tasa 14-Ord. act ind, ene;Tasa 14-Ord. activ. indust. energ. metrol. mineras
2014;I;3;32;329;329015;Tasa 15-Serv. titulos aca;Tasa 15-Serv. exped. titulos académicos y profesio
2014;I;3;32;329;329016;Tasa 16-Expe licen caza;Tasa 16-Expedición licencias caza y pesca
2014;I;3;32;329;329017;Tasa 17-S facul apr fores;Tasa 17-S. facul. montes, forestales y v. pecuaria
2014;I;3;32;329;329018;Tasa 18-S Cons. Regulador;Tasa 18-S. Consejos Reguladores DO
2014;I;3;32;329;329019;Tasa 19-S Ad-Tec juego;Tasa 19-S. Adtvod y Técnicos de juego
2014;I;3;32;329;329020;Tasa 20-Aut,Insp c farmac;Tasa 20-Aut, Insp y actu. cen y est. farmaceúticos
2014;I;3;32;329;329021;Tasa 21-Aut.Insp c.SSocia;Tasa 21-Aut. Insp. centros Servicios Sociales
2014;I;3;32;329;329022;Tasa 22-Anun BOA;Tasa 22-Inserción anuncios en el BOA
2014;I;3;32;329;329023;Tasa 23-Ins.Pub. Aso,Fun,;Tasa 23-Inscripción y Publicidad Asoc,Fun,CP y CCA
2014;I;3;32;329;329024;Tasa 24-D.examen p.selec;Tasa 24-Derechos Examen pruebas selectiva C.Aut.
2014;I;3;32;329;329025;Tasa 25-S.Reg. P.Intelect;Tasa 25-S. Registro Territorial P.Intelectual de A
2014;I;3;32;329;329026;Tasa 26-S.gestión cotos;Tasa 26-Tasa servicios gestión de los cotos
2014;I;3;32;329;329027;Tasa 27-Ac. lab. ctrol ed;Tasa 27-Acreditación laborat. ctrol calidad edific
2014;I;3;32;329;329028;Tasa 28-S.Adm. p .m.amb;Tasa 28-Tasa ser.adm. protección del medio ambient
2014;I;3;32;329;329029;Tasa 29-S.Adm. con.biodiv;Tasa 29-Tasa S.Adm. conservación biodiversidad
2014;I;3;32;329;329030;Tasa 30-Insc Reg org gen;Tasa 30-Tasa inscripción Reg. de org. modif. genét
2014;I;3;32;329;329031;Tasa 31-S C.A.Ag.Ecológic;Tasa 31-S Comité .Aragonés Agricultura Ecológica
2014;I;3;32;329;329032;Tasa 32-Act. s. radio tv;Tasa 32-Tasa act. serv. radiodifusión y televisión
2014;I;3;32;329;329033;Tasa 33-Oc. vías pecuaria;Tasa 33-Tasa por ocup. v.pecuar. y conc.uso dom.p.
2014;I;3;32;329;329034;Tasa 34-S.calif amb act.c;Tasa 34-S. admtivos. calificación ambien act. clas
2014;I;3;32;329;329035;Tasa 35- Eval ens.clinico;Tasa 35- Tasa eval. ensayos clínicos y p. sanitari
2014;I;3;32;329;329036;Tasa 36-Sum. inf. medioam;Tasa 36-Suministro de información medioamb.
2014;I;3;32;329;329037;Tasa 37-Dchos.ex ac FP;Tasa 37-Tasa dchos. de exam. pruebas de acceso FP
2014;I;3;32;329;329038;Tasa 38-S. adm dil bastan;Tasa 38- S. admtvos diligencias bastanteo de poder
2014;I;3;32;329;329039;Tasa 39-Inc p.obt tit.pos;Tasa39-Insc pruebas obt. tit. postobligatorios
2014;I;3;32;329;329040;Tasa 40-S.adm.act g tribu;Tasa 40-Tasa s. adm actuaciones gestión tributaria
2014;I;3;32;329;329042;Tasa 42 - An. e In. SP;Tasa 42 - Análisis e Informes del Lab. Salud Públi
2014;I;3;33;330;330000;P. Públicos Lab. Agroalim;Precios Públicos del Laboratorio Agroalimentario
2014;I;3;33;330;330001;P. Públicos CTA;Precios Públicos del C. Transferencia Agroalimenta
2014;I;3;33;330;330002;P. Públicos CForm INAEM;Precios Públicos de los Centros de Form del INAEM
2014;I;3;33;330;330003;P.Públicos del CITA;Precios Públicos del Centro de Inv y Tec Agroalime
2014;I;3;33;330;330004;P. Públicos Lab. Cal. Edi;Precios Públicos del Laboratorio Calidad Edificaci
2014;I;3;33;330;330005;P.Públicos mat. deportes;Precios Públicos en materia de deportes
2014;I;3;33;330;330006;Instalaciones deportivas;Instalaciones deportivas
2014;I;3;33;330;330007;Actividades Deportivas;Actividades Deportivas
2014;I;3;33;330;330008;P.Públicos ord. territori;Precios Públicos Ordenación del territorio
2014;I;3;33;330;330009;Tratamiento fosas séptica;Tratamiento fosas sépticas
2014;I;3;33;330;330010;Serv. Invest. Biomé;Servicios Investigación Biomédica
2014;I;3;33;330;330011;Grd sup FP y art. plástic;Grado superior FP y artes plásticas y diseño
2014;I;3;33;330;330012;P. Públicos caza y pesca;Precios Públicos de Caza y Pesca
2014;I;3;33;332;332000;CENTROS DE SANIDAD ANIMAL;CENTROS DE SANIDAD ANIMAL
2014;I;3;33;332;332001;LABORATORIO AGROAMBIENTAL;LABORATORIO AGROAMBIENTAL
2014;I;3;33;332;332002;CENSYRA;CENSYRA
2014;I;3;33;332;332003;P.Públ. Lab. Agroaliment.;Precios Públicos del Laboratorio Agroalimentario
2014;I;3;33;332;332004;P.Públ. Ctro Transf. Agr.;Precios Públicos Ctro Transferencia Agroalimentar.
2014;I;3;33;335;335000;P.Públ. Labor.Calidad Edi;P. Públicos del Laboratorio de Calidad de la Edif.
2014;I;3;37;370;370000;Casinos;Casinos
2014;I;3;37;370;370001;Bingos;Bingos
2014;I;3;37;370;370002;Máquinas recreativas;Máquinas recreativas
2014;I;3;37;370;370003;Loterías,rifas y c.aleat.;Loterías,rifas,boletos y combinaciones aleatorias
2014;I;3;37;370;370005;Loterias y apuest ON LINE;Loterías y apuestas ON LINE
2014;I;3;37;370;370006;Bingo Electrónico;Bingo Electrónico
2014;I;3;38;380;380000;Rein.ej.cer. de P y J;Reintegros ej.cerrados de Presidencia y Justicia
2014;I;3;38;380;380001;Rein.ej.cer. de H y AP;Reintegros ej.cerrados de Hacienda y Admón Pública
2014;I;3;38;380;380002;Rein.ej.cer de OP U V y T;Reintegros ej.cerrados de OP, Urb., Vivienda y Tte
2014;I;3;38;380;380003;Rein.ej.cer de A, G y MA;Reintegros ej.cer de Agricultura, Ganadería y M.Am
2014;I;3;38;380;380004;Rein.ej.cer de I e I;Reintegros ej.cerrados de Industria e Innovación
2014;I;3;38;380;380005;Rein.ej.cer de S, BS y F;Reintegros ej.cerrados de Sanidad, B. Social y Fam
2014;I;3;38;380;380006;Rein.ej.cer  E, U, C y D;Reintegros ej.cerrados de Educ., Univ., Cult. y D
2014;I;3;38;380;380007;Rein.ej.cer de E y E;Reintegros ej.cerrados de Economía y Empleo
2014;I;3;38;380;380008;Rein.ej.cer de PT e I;Reintegros ej.cerrados de P.Territorial e I
2014;I;3;38;380;380009;Reint.ej.cerr. San BS y F;Reint. ejerc. cerrados Sanidad, B.Social y Familia
2014;I;3;38;380;380010;Reint.ej.cerr. I.A.S.S.;Reint. ejerc. cerrados I. A. Servicios Sociales
2014;I;3;38;380;380012;Reint.ej.cerr. INAEM;Reint. ejerc. cerrados Instituto Aragonés Empleo
2014;I;3;38;380;380100;Reintegros ej. cerrados;Reintegros de ejercicios cerrados
2014;I;3;38;381;381000;Reint.ej.corr Pres y Just;Reintegros ej. corriente de Presidencia y Justicia
2014;I;3;38;381;381001;Reint.ej.corr Hac y AP;Reintegros ej. corriente de Hacienda y Adm. Públic
2014;I;3;38;381;381002;Reint.ej.corr OP;Reintegros ej. corriente de OOPP, Urb, Viv y Trans
2014;I;3;38;381;381003;Reint.ej.corr Ag,Gan y M.;Reintegros ej. corriente de Agricultura,Gan y M.Am
2014;I;3;38;381;381004;Reint.ej.corr Ind e Inn;Reintegros ej. corriente de Industria e Innovación
2014;I;3;38;381;381005;Reint.ej.corr Sanidad;Reintegros ej. corriente de Sanidad, B Social y Fa
2014;I;3;38;381;381006;Reint.ej.corr Ed,Uni,C,D;Reintegros ej. corriente de Educ,Uni,Cult y Deport
2014;I;3;38;381;381007;Reint.ej.corr Eco y Emple;Reintegros ej. corriente de Economía y Empleo
2014;I;3;38;381;381008;Rein.ej.corr de PT e I;Reintegros ej.corriente de P.Territorial e Interio
2014;I;3;38;381;381010;Reint.Ppto.corr. I.A.S.S.;Reint. Ppto. corriente I. A. Servicios Sociales
2014;I;3;38;381;381012;Reint.Ppto.corr.INAEM;Reint. Ppto. corriente INAEM
2014;I;3;38;381;381015;Reint.Ppto.corr. I.A.J.;Reint. Ppto. corriente Instituto Aragonés Juventud
2014;I;3;38;381;381020;Del INAEM;Del INAEM
2014;I;3;38;381;381098;Reintegros pagos a justif;Reintegros de pagos a justificar
2014;I;3;38;381;381099;Otros reintegr ppto corr;Otros reintegros de Presupuesto corriente
2014;I;3;38;381;381100;Reintegros ej. coriente;Reintegros de ejercicio corriente
2014;I;3;39;390;390000;Costas sent. judiciales;Costas por sentencias judiciales
2014;I;3;39;390;390001;Daños carreteras;Daños carreteras
2014;I;3;39;390;390002;Ingresos por cursos;Ingresos por cursos
2014;I;3;39;391;391000;Daños en carreteras;Daños en carreteras
2014;I;3;39;393;393001;Congreso Truficultura;Congreso Truficultura
2014;I;3;39;393;393005;Curs. y otros San. BS y F;Cursos y otros ingresos de Sanidad, BS y Familia
2014;I;3;39;393;393007;Cursos  otros ing Ed, U,;Cursos y otros ingresos de Educ, Univ, Cult. y Dep
2014;I;3;39;393;393012;Cursos  otros ing PT e I;Cursos y otros ingresos de P. Territorial e Interi
2014;I;3;39;394;394000;Otros ingresos Ag. y MAmb;Otros ingresos de Ag. y MAmb
2014;I;3;39;394;394005;OTROS INGRESOS;OTROS INGRESOS
2014;I;3;39;395;395000;Multas y sanc. de Pre y J;Multas y sanciones de Presidencia y Justicia
2014;I;3;39;395;395001;Multas y sanc. de Hc y AP;Multas y sanciones de Hacienda y Admón Pública
2014;I;3;39;395;395002;Multas y sanc OP, U, V, T;Multas y sanciones de Obras P., Urb., Viv. y Ttes.
2014;I;3;39;395;395003;Multas y sanc Ag, G. y MA;Multas y sanciones de Agricultura, Ganad. y M.Amb.
2014;I;3;39;395;395004;Multas y sanc Ind. e Inno;Multas y sanciones de Industria e Innovación
2014;I;3;39;395;395005;Multas y sanc San. BS y F;Multas y sanciones de Sanidad, B. Social y Familia
2014;I;3;39;395;395006;Multas y sanc E, U, C y D;Multas y sanciones de Educación, Univ., Cult. y D.
2014;I;3;39;395;395007;Multas y sanc Econ. y Emp;Multas y sanciones de Economía y Empleo
2014;I;3;39;395;395008;Multas y sanc PT e I;Multas y sanciones Política Territorial e Interior
2014;I;3;39;395;395009;SERVICIOS SOCIALES Y FAMI;SERVICIOS SOCIALES Y FAMILIA
2014;I;3;39;395;395099;Otras multas y sanciones;Otras multas y sanciones
2014;I;3;39;395;395100;Multas y sanciones;Multas y sanciones
2014;I;3;39;396;396000;I div.Rec event.Pres y Ju;Ing.diversos.Rec eventuales.Presidencia y Justicia
2014;I;3;39;396;396001;I div.Rec event.Hac y AP;Ing.diversos.Rec eventuales.Hacienda y AP
2014;I;3;39;396;396002;I div.Rec event.OOPP;Ing.diversos.Rec eventuales.OP,Urb,Viv y Transport
2014;I;3;39;396;396003;I div.Rec event.Agricultu;Ing.diversos.Rec eventuales.Agricultura,Gan y M Am
2014;I;3;39;396;396004;I div.Rec event.Ind e Inn;Ing.diversos.Rec eventuales.Industria e Innovación
2014;I;3;39;396;396005;I div.Rec event.Sanidad;Ing.diversos.Rec eventuales.Sanidad, B Social y Fa
2014;I;3;39;396;396006;I div.Rec event.Educación;Ing.diversos.Rec eventuales.Educación,Univ,Cult,De
2014;I;3;39;396;396007;I div.Rec event.Ec y Empl;Ing.diversos.Rec eventuales.Economía y Empleo
2014;I;3;39;396;396008;I div.Rec event. PT e I;Ing.diversos Rec eventuales P. Territorial e Inter
2014;I;3;39;396;396010;I.div. R.Event Bco Sangre;Ingresos diversos Bco Sangre y Tejidos de Aragón
2014;I;3;39;396;396100;Ing.div. Recursos eventua;Ingresos diversos. Recursos eventuales
2014;I;3;39;397;397000;Sanciones Tributarias;Sanciones Tributarias
2014;I;3;39;398;398001;Recargo de apremio;Recargo de apremio
2014;I;3;39;398;398002;Intereses de demora;Intereses de demora
2014;I;4;40;400;400001;F. Cohesión San. 2012;Fondo de Cohesión Sanitaria Ejercicio 2012
2014;I;4;40;400;400009;Fond. Adic. Finan. Autono;Fondos Adicionales Finan Autonómica Ejercicio 2012
2014;I;4;40;400;400011;Fondo Coh. Sanitaria 2009;Fondo de Cohesión Sanitaria ejercicio 2009
2014;I;4;40;400;400012;F. Suficiencia - Ej.2008;Fondo Suficiencia - Ejercicio 2008
2014;I;4;40;400;400013;F.Gar.Asis.Sanita Ej.2008;Fondo Garantía Asist. Sanitaria - Ejercicio 2008
2014;I;4;40;400;400014;Compens. Patrimonio 2009;Compensación Patrimonio ejercicio 2009
2014;I;4;40;400;400015;Fondo Convergencia 2009;Fondo de Convergencia ejercicio 2009
2014;I;4;40;400;400019;F. Adicionales - Ej. 2010;Fondos Adicionales - Ejercicio 2010
2014;I;4;40;400;400022;F. Suficiencia - Ej.2009;Fondo de Suficiencia - Ejercicio 2009
2014;I;4;40;400;400024;Comp Patrimonio Ej 2011;Compensación Patrimonio - Ejercicio 2011
2014;I;4;40;400;400025;F. Adic. FA Ej. 2009;Fondos Adicionales Finan Autonómica Ejercicio 2009
2014;I;4;40;400;400026;Fondos Convergencia 2010;Fondos de Convergencia - Ejercicio 2010
2014;I;4;40;400;400032;F.Suficiencia - Ej. 2011;Fondo de Suficiencia - Ejercicio 2011
2014;I;4;40;400;400040;F. Cohesión Sanita-Ej2011;Fondos de Cohesión Sanitaria - Ejercicio 2011
2014;I;4;40;400;400050;Fondo Suficiencia Global;Fondo Suficiencia Global
2014;I;4;40;400;400051;F. G. S. Públicos Fundame;Fondo de Garantía Servicios Públicos Fundamentales
2014;I;4;40;400;400052;Fondo de Cooperación;Fondo de Cooperación
2014;I;4;40;400;400053;Fondo de Competitividad;Fondo de Competitividad
2014;I;4;40;400;400150;F.Suf.Global Ej. anterior;FondoSuficiencia Global liquidación ej. anteriores
2014;I;4;40;400;400151;F. G. S. Púb. Fun ej.2011;Fondo de Garantía Serv Púb. Fund.-Ejercicio 2011
2014;I;4;40;400;400152;F. Cooperación Ej. 2012;Fondo Cooperación Liquidación Ejercicio 2012
2014;I;4;40;400;400201;Anticip. Liquidación 2010;Anticipo Liquidación 2010
2014;I;4;40;401;401000;Serv transf (Secc 32 PGE);Servicios transferidos (Sección 32 P.G.E.)
2014;I;4;40;401;401004;RD 205/10 Form. Prof. Emp;R.D. 250/2010 Formación Profesional para el Empleo
2014;I;4;40;401;401010;Ec. Hda y Empleo;Economía, Hacienda y Empleo
2014;I;4;40;402;402000;Plan nacional I+D;Plan nacional I+D
2014;I;4;40;402;402001;Promoción de turismo;Promoción de turismo
2014;I;4;40;402;402002;Implantación Tic;Implantación Tic. Plan avanza.
2014;I;4;40;402;402099;Otras;Otras subv Ind., Com y Turism y Cienc, Tecn y Univ
2014;I;4;40;403;403000;Ayuda complementaria PAC;Ayudas complementarias a la Política Agraria Común
2014;I;4;40;403;403001;Gtos intervención mercado;Gastos intervención de mercado
2014;I;4;40;403;403002;Adversidades Climáticas;Adversidades Climáticas
2014;I;4;40;403;403003;Erradicación E.E.B.;Erradicación de Encefalopatía Espongiforme Bovina
2014;I;4;40;403;403004;Estadística agraria;Estadística agraria
2014;I;4;40;403;403099;Otras subv. Agricu.Gan.MA;Otras subvenciones de Agricultura, Gan. y M.A.
2014;I;4;40;404;404000;Jubilación,reestr empresa;Ayudas a jubilación y reestructuración de empresas
2014;I;4;40;404;404001;Guarderías infantiles;Guarderías infantiles
2014;I;4;40;404;404002;Minusv. atendidos ctros;Minusválidos atendidos en centros
2014;I;4;40;404;404003;Pens. ancianos y enfermos;Pensiones a ancianos y enfermos
2014;I;4;40;404;404004;Act. en drogodependencias;Actuaciones en drogodependencias
2014;I;4;40;404;404005;Plan de desarrollo gitano;Plan de desarrollo gitano
2014;I;4;40;404;404006;Prest básicas S.Sociales;Prestaciones básicas de Servicios Sociales
2014;I;4;40;404;404007;Plan gerontológ. m.ctros;Plan gerontológico mantenimiento de centros
2014;I;4;40;404;404008;Preven. maltrato infancia;Prevención de malos tratos a la infancia
2014;I;4;40;404;404009;Erradicación pobreza;Erradicación de la pobreza
2014;I;4;40;404;404010;Plan pers. discapacitadas;Plan acción integral de personas con discapacidad
2014;I;4;40;404;404011;Apoyo familias monoparent;Apoyo a familias monoparentales
2014;I;4;40;404;404012;Educación Familiar;Educación Familiar
2014;I;4;40;404;404013;Información acción social;Información sobre acción social
2014;I;4;40;404;404014;Mediación familiar;Mediación familiar
2014;I;4;40;404;404015;Prev. violencia familiar;Prevención violencia familiar
2014;I;4;40;404;404016;Menores infractores;Menores infractores
2014;I;4;40;404;404017;Creación empleo cooper.;Apoyo creación de empleo en cooperativas
2014;I;4;40;404;404018;Plan estatal voluntariado;Plan estatal de voluntariado
2014;I;4;40;404;404019;Integr. social inmigrant.;Plan de integración social de inmigrantes
2014;I;4;40;404;404020;Plan Acc. Dependencia;Plan Acción a favor de pers. situación dependencia
2014;I;4;40;404;404021;Víctimas violenc. género;Víctimas violencia de género
2014;I;4;40;404;404099;Otras subv. Empl y S.Soc;Otras subv. Empleo y de Servicios Sociales
2014;I;4;40;404;404100;Ayudas reest. em. ej. ant;Ayudas reestructuración empresas ejercicios ant.
2014;I;4;40;405;405000;Manten centros sanitarios;Mantenimiento de centros sanitarios
2014;I;4;40;405;405001;Fmto donación,trasplante;Fomento de la donación y trasplante de órganos
2014;I;4;40;405;405002;Prevención del S.I.D.A.;Prevención del S.I.D.A.
2014;I;4;40;405;405003;Act. en drogodependencias;Actuaciones en drogodependencias
2014;I;4;40;405;405004;Prev enfermed emergentes;Prevención de enfermedades emergentes
2014;I;4;40;405;405005;Junta Arbitral de Consumo;Junta Arbitral de Consumo
2014;I;4;40;405;405006;Pol.Cohes.Estrateg. Salud;Políticas de cohesión y estrategias de salud
2014;I;4;40;405;405007;Form.Cont.Uso Rac.Medic.;Form.Cont.Uso racional del medicamento para médic.
2014;I;4;40;405;405008;Prácticas seguras Cntr. S;Prácticas seguras Centros Sanitarios
2014;I;4;40;405;405099;Otras subv Salud, Consumo;Otras subvenciones en materia de Salud y Consumo
2014;I;4;40;406;406000;Protección de menores;Protección de menores
2014;I;4;40;406;406099;Otras subv  Justicia;Otras subvenciones en materia de Justicia
2014;I;4;40;407;407000;Becas,ayudas Bellas Artes;Becas y ayudas Bellas Artes
2014;I;4;40;407;407001;Libros y bibliotecas;Libros y bibliotecas
2014;I;4;40;407;407002;Promoc y cooper cultural;Promoción y cooperación cultural
2014;I;4;40;407;407003;Func centros docentes;Funcionamiento de centros docentes
2014;I;4;40;407;407004;Conf A.P.A.S. y colectiv;Confederaciones de A.P.A.S. y colectivos
2014;I;4;40;407;407005;Jubil pers.docente LOGSE;Jubilaciones de personal docente (D.T. 9ª LOGSE)
2014;I;4;40;407;407006;Plan nac. investigación;MEC - Plan nacional de investigación
2014;I;4;40;407;407008;Subv Educación y Ciencia;Subvenciones Educación y Ciencia
