EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2014;52010;4121;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;3.966.006,76
2014;52010;4121;214000;91002;Reparación y conservación material de transporte;91.501,59
2014;52010;4121;215000;91002;Reparación y conservación de mobiliario y enseres;162.174,60
2014;52010;4121;216000;91002;Rep. y conserv. equipos procesos de información;3.729.972,80
2014;52010;4121;219000;91002;Rep. y conservación de otro inmovilizado material;2.269.943,32
2014;52010;4121;220000;91002;Ordinario no inventariable;522.703,96
2014;52010;4121;220001;91002;Mobiliario y enseres;351,93
2014;52010;4121;220002;91002;Prensa, revistas y publicaciones periódicas;66.866,55
2014;52010;4121;220003;91002;Libros y otras publicaciones;140.771,68
2014;52010;4121;220004;91002;Material informático;434.539,19
2014;52010;4121;220009;91002;Otro material de oficina;703,86
2014;52010;4121;221000;91002;Energía eléctrica;10.611.474,81
2014;52010;4121;221001;91002;Agua;1.126.173,43
2014;52010;4121;221002;91002;Gas;3.395.999,68
2014;52010;4121;221003;91002;Combustibles;1.236.134,90
2014;52010;4121;221004;91002;Vestuario;547.941,46
2014;52010;4121;221005;91002;Productos alimenticios;3.697.925,30
2014;52010;4121;221006;91002;Productos farmacéuticos;73.712.522,58
2014;52010;4121;221009;91002;Otros suministros;7.609.052,17
2014;52010;4121;221011;91002;Implantes;16.412.990,22
2014;52010;4121;221012;91002;Material de laboratorio;24.551.981,81
2014;52010;4121;221013;91002;Material de radiología;499.739,46
2014;52010;4121;221014;91002;Instrumental y pequeño utillaje sanitario;2.073.397,65
2014;52010;4121;221015;91002;Material reactivo;1.889.084,49
2014;52010;4121;221019;91002;Otro material sanitario;40.385.253,61
2014;52010;4121;222000;91002;Telefónicas;1.467.544,75
2014;52010;4121;222001;91002;Postales;140.771,68
2014;52010;4121;222002;91002;Telegráficas;703,86
2014;52010;4121;222003;91002;Télex y telefax;9.150,16
2014;52010;4121;222009;91002;Otras comunicaciones;14.077,17
2014;52010;4121;223000;91002;Transporte;765.710,65
2014;52010;4121;224000;91002;Primas de Edificios y locales;1.407,72
2014;52010;4121;224001;91002;Primas de vehículos;2.815,43
2014;52010;4121;224002;91002;Primas de otro inmovilizado;703,86
2014;52010;4121;224003;91002;Otros riesgos;11.261,73
2014;52010;4121;225000;91002;Tributos locales;1.161.366,35
2014;52010;4121;225001;91002;Tributos autonómicos;11.261,73
2014;52010;4121;225002;91002;Tributos estatales;10.557,88
2014;52010;4121;226000;91002;Cánones;703,86
2014;52010;4121;226003;91002;Jurídicos, Contenciosos;3.852.524,12
2014;52010;4121;226004;91002;Remuneraciones a agentes mediadores independientes;13.373,31
2014;52010;4121;226009;91002;Otros gastos diversos;161.887,43
2014;52010;4121;227000;91002;Limpieza y aseo;36.949.734,76
2014;52010;4121;227001;91002;Seguridad;2.463.839,33
2014;52010;4121;227002;91002;Valoraciones y peritajes;703,86
2014;52010;4121;227003;91002;Postales;703,86
2014;52010;4121;227004;91002;Custodia, depósito y almacenaje;94.599,91
2014;52010;4121;227006;91002;Estudios y trabajos técnicos;42.231,50
2014;52010;4121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;703,86
2014;52010;4121;227009;91002;Otros trabajos realizados por otras empresas;12.370.602,60
2014;52010;4121;230000;91002;Dietas;42.231,50
2014;52010;4121;231000;91002;Locomoción;175.964,60
2014;52010;4121;232000;91002;Traslado;703,86
2014;52010;4121;239000;91002;Otras indemnizaciones;703,86
2014;52010;4121;250000;91002;Gastos en pruebas selectivas;21.115,75
2014;52010;4121;251000;91002;Realización de cursos de formación interna;42.231,50
2014;52010;4121;261000;91002;Programas de hemodiálisis;7.404.731,97
2014;52010;4121;261001;91002;Litotricias renales extracorpóreas;1.081.126,49
2014;52010;4121;261002;91002;Resonancia nuclear magnética;3.729.949,30
2014;52010;4121;261003;91002;Tomografía axial computerizada;57.716,39
2014;52010;4121;261004;91002;Terapia insuficiencia respiratoria a domicilio;7.097.651,61
2014;52010;4121;261005;91002;Programas de transporte sanitario;14.877.271,49
2014;52010;4121;261009;91002;Otros conciertos de Asistencia Sanitaria;870.356,13
2014;52010;4121;262000;91002;Convenio con Universidades: plazas vinculadas;2.143.738,15
2014;52010;4121;480152;91002;A Centrales Sindicales;71.285,93
2014;52010;4121;480153;91002;Farmacia- Recetas médicas;256.987.617,77
2014;52010;4121;602000;12102;Edificios y otras construcciones;1.528.408,00
2014;52010;4121;602000;91001;Edificios y otras construcciones;1.528.408,00
2014;52010;4121;602000;91002;Edificios y otras construcciones;35.351.546,50
2014;53010;3132;120000;91002;Sueldos de Personal Funcionario;11.776.436,59
2014;53010;3132;120005;91002;Trienios de Personal Funcionario;1.977.909,97
2014;53010;3132;120006;91002;Pagas extraordinarias de Personal Funcionario;4.089.197,25
2014;53010;3132;121000;91002;Complemento de destino de Personal Funcionario;5.912.069,28
2014;53010;3132;121001;91002;Complemento específico de Personal Funcionario;9.272.120,43
2014;53010;3132;121009;91002;Otras retribuciones complementarias Funcionarios;1.807.294,20
2014;53010;3132;130000;91002;Salario base de Personal Laboral Fijo;17.417.823,12
2014;53010;3132;130001;91002;Antigüedad de Personal Laboral Fijo;1.748.567,03
2014;53010;3132;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;3.193.973,32
2014;53010;3132;130003;91002;Otras remuneraciones de Personal Laboral Fijo;4.687.319,88
2014;53010;3132;131000;91002;Salario base de Personal Laboral Eventual;943.500,00
2014;53010;3132;131001;91002;Otras remuneraciones de Personal Laboral Eventual;373.500,00
2014;53010;3132;160000;91002;Seguridad social;18.224.152,60
2014;53010;3132;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;3.500,00
2014;53010;3132;162000;91002;Formación y perfeccionamiento de Personal Laboral;1.000,00
2014;53010;3132;202000;91002;Arrendamientos de edificios y otras construcciones;71.015,93
2014;53010;3132;205000;91002;Arrendamientos de mobiliario y enseres;4.137,16
2014;53010;3132;210000;91002;Rep. y conservación de terrenos y bienes naturales;23.865,48
2014;53010;3132;212000;91002;Rep. y conservación edificios y otras construcc.;605,00
2014;53010;3132;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;330.416,61
2014;53010;3132;215000;91002;Reparación y conservación de mobiliario y enseres;12.333,26
2014;53010;3132;216000;91002;Rep. y conserv. equipos procesos de información;5.284,41
2014;53010;3132;220002;91002;Prensa, revistas y publicaciones periódicas;9.770,75
2014;53010;3132;221000;91002;Energía eléctrica;1.441.342,23
2014;53010;3132;221001;91002;Agua;53.304,71
2014;53010;3132;221002;91002;Gas;816.814,55
2014;53010;3132;221003;91002;Combustibles;689.466,53
2014;53010;3132;221004;91002;Vestuario;55.996,11
2014;53010;3132;221005;91002;Productos alimenticios;2.465.397,06
2014;53010;3132;221006;91002;Productos farmacéuticos;135.793,12
2014;53010;3132;221009;91002;Otros suministros;716.107,53
2014;53010;3132;223000;91002;Transporte;1.106.523,63
2014;53010;3132;225000;91002;Tributos locales;81.952,85
2014;53010;3132;226001;91002;Atenciones protocolarias y representativas;12.240,00
2014;53010;3132;226002;91002;Gastos de divulgación y promoción;75.000,00
2014;53010;3132;226005;91002;Reuniones y conferencias;12.500,00
2014;53010;3132;226009;91002;Otros gastos diversos;13.896,84
2014;53010;3132;227000;91002;Limpieza y aseo;2.157.049,34
2014;53010;3132;227001;91002;Seguridad;1.963.548,10
2014;53010;3132;227006;11101;Estudios y trabajos técnicos;88.710,79
2014;53010;3132;227006;91001;Estudios y trabajos técnicos;88.710,79
2014;53010;3132;227008;91002;Gestión de Centros Asistenciales propios;22.640.949,87
2014;53010;3132;227009;11101;Otros trabajos realizados por otras empresas;45.000,00
2014;53010;3132;227009;91001;Otros trabajos realizados por otras empresas;45.000,00
2014;53010;3132;227009;91002;Otros trabajos realizados por otras empresas;3.432.975,55
2014;53010;3132;263000;91002;Acción concertada en Servicios Sociales;62.376.598,01
2014;53010;3132;460007;11101;Subv. Programas Acogida e Integración Inmigrantes;200.000,00
2014;53010;3132;460007;91001;Subv. Programas Acogida e Integración Inmigrantes;200.000,00
2014;53010;3132;460053;11101;Iniciativas Sociales de Empleo en el Ámbito Local;424.000,00
2014;53010;3132;460053;91001;Iniciativas Sociales de Empleo en el Ámbito Local;424.000,00
2014;53010;3132;460059;91002;Planes y programas de Servicios Sociales.;7.916.326,03
2014;53010;3132;460083;91002;Ayuda a domicilio para personas dependientes;4.688.006,40
2014;53010;3132;460095;91002;Programa de Teleasistencia;2.670.789,12
2014;53010;3132;480023;11101;Subv. Entidades Sociales Integración Inmigrantes;273.000,00
2014;53010;3132;480023;91001;Subv. Entidades Sociales Integración Inmigrantes;273.000,00
2014;53010;3132;480154;35005;Pensiones de ancianos y enfermos;40.000,00
2014;53010;3132;480154;91002;Pensiones de ancianos y enfermos;2.000,00
2014;53010;3132;480156;91002;Ingreso Aragonés de Inserción;28.000.000,00
2014;53010;3132;480158;11101;Programa de Inserción Sociolaboral;1.140.509,82
2014;53010;3132;480158;91001;Programa de Inserción Sociolaboral;1.140.509,82
2014;53010;3132;480159;91002;Prestaciones económicas de Servicios Sociales;4.784.000,00
2014;53010;3132;480160;91002;Programas de mayores;110.000,00
2014;53010;3132;480161;91002;Programas de menores;90.000,00
2014;53010;3132;480162;91002;Programas discapacitados;1.700.000,00
2014;53010;3132;480271;91002;Prestaciones Económicas de la Dependencia;60.016.777,33
2014;53010;3132;480372;91002;Ayuda Social y Familiar Urgente;1.000.000,00
2014;53010;3132;602000;91002;Edificios y otras construcciones;280.000,00
2014;53010;3132;603000;91002;Maquinaria, instalación y utillaje;130.000,00
2014;53010;3132;605000;91002;Mobiliario y enseres;50.000,00
2014;53010;3132;606000;91002;Equipos para procesos de información;50.000,00
2014;53010;3132;609000;91002;Inmovilizado Inmaterial;800.000,00
2014;53010;3132;780095;91002;Prestaciones Económicas de Servicios Sociales;150.000,00
2014;54010;3232;120000;91002;Sueldos de Personal Funcionario;228.061,32
2014;54010;3232;120005;91002;Trienios de Personal Funcionario;52.758,36
2014;54010;3232;120006;91002;Pagas extraordinarias de Personal Funcionario;84.120,18
2014;54010;3232;121000;91002;Complemento de destino de Personal Funcionario;129.913,44
2014;54010;3232;121001;91002;Complemento específico de Personal Funcionario;257.255,40
2014;54010;3232;130000;91002;Salario base de Personal Laboral Fijo;13.580,64
2014;54010;3232;130001;91002;Antigüedad de Personal Laboral Fijo;1.622,16
2014;54010;3232;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;2.533,80
2014;54010;3232;130003;91002;Otras remuneraciones de Personal Laboral Fijo;3.848,22
2014;54010;3232;160000;91002;Seguridad social;170.807,19
2014;54010;3232;212000;91002;Rep. y conservación edificios y otras construcc.;31.163,93
2014;54010;3232;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;550,00
2014;54010;3232;215000;91002;Reparación y conservación de mobiliario y enseres;700,00
2014;54010;3232;220000;91002;Ordinario no inventariable;10.000,00
2014;54010;3232;220001;91002;Mobiliario y enseres;2.500,00
2014;54010;3232;220002;91002;Prensa, revistas y publicaciones periódicas;2.850,00
2014;54010;3232;220003;91002;Libros y otras publicaciones;500,00
2014;54010;3232;220004;91002;Material informático;322,00
2014;54010;3232;220009;91002;Otro material de oficina;750,00
2014;54010;3232;221000;91002;Energía eléctrica;16.000,00
2014;54010;3232;221001;91002;Agua;2.100,00
2014;54010;3232;221002;91002;Gas;892,68
2014;54010;3232;221003;91002;Combustibles;100,00
2014;54010;3232;221004;91002;Vestuario;300,00
2014;54010;3232;221006;91002;Productos farmacéuticos;500,00
2014;54010;3232;221009;91002;Otros suministros;1.000,00
2014;54010;3232;222000;91002;Telefónicas;22.800,00
2014;54010;3232;222001;91002;Postales;2.000,00
2014;54010;3232;222002;91002;Telegráficas;100,00
2014;54010;3232;222009;91002;Otras comunicaciones;100,00
2014;54010;3232;224000;91002;Primas de Edificios y locales;5.000,00
2014;54010;3232;224003;91002;Otros riesgos;210,00
2014;54010;3232;226001;91002;Atenciones protocolarias y representativas;200,00
2014;54010;3232;226002;11101;Gastos de divulgación y promoción;5.000,00
2014;54010;3232;226002;91001;Gastos de divulgación y promoción;5.000,00
2014;54010;3232;226002;91002;Gastos de divulgación y promoción;3.000,00
2014;54010;3232;226005;11101;Reuniones y conferencias;8.500,00
2014;54010;3232;226005;91001;Reuniones y conferencias;8.500,00
2014;54010;3232;226005;91002;Reuniones y conferencias;10.000,00
2014;54010;3232;226009;91002;Otros gastos diversos;29.000,00
2014;54010;3232;227000;91002;Limpieza y aseo;28.000,00
2014;54010;3232;227001;91002;Seguridad;24.572,00
2014;54010;3232;227006;11101;Estudios y trabajos técnicos;75.053,00
2014;54010;3232;227006;91001;Estudios y trabajos técnicos;75.053,00
2014;54010;3232;227006;91002;Estudios y trabajos técnicos;689.856,12
2014;54010;3232;227009;39092;Otros trabajos realizados por otras empresas;169.856,00
2014;54010;3232;227009;91001;Otros trabajos realizados por otras empresas;202.000,00
2014;54010;3232;227009;91002;Otros trabajos realizados por otras empresas;200.620,56
2014;54010;3232;230000;11101;Dietas;750,00
2014;54010;3232;230000;91001;Dietas;750,00
2014;54010;3232;230000;91002;Dietas;3.500,00
2014;54010;3232;231000;11101;Locomoción;750,00
2014;54010;3232;231000;91001;Locomoción;750,00
2014;54010;3232;231000;91002;Locomoción;3.500,00
2014;54010;3232;440069;11101;Programas Igualdad de Oportunidades Mujer/Hombre;40.000,00
2014;54010;3232;440069;91001;Programas Igualdad de Oportunidades Mujer/Hombre;40.000,00
2014;54010;3232;460065;91002;Casas de acogida;48.000,00
2014;54010;3232;460066;11101;Conv. Manten.Ctros Comarcales Inform. y S.Sociales;126.745,50
2014;54010;3232;460066;91001;Conv. Manten.Ctros Comarcales Inform. y S.Sociales;126.745,50
2014;54010;3232;480194;91002;Programas Igualdad de Oportunidades Mujeres/Hombre;105.000,00
2014;54010;3232;480211;39054;Ayudas a mujeres víctimas violencia género;100.000,00
2014;54010;3232;480339;11101;Premios Instituto Aragonés de la Mujer;2.150,00
2014;54010;3232;480339;91001;Premios Instituto Aragonés de la Mujer;2.150,00
2014;54010;3232;605000;91002;Mobiliario y enseres;500,00
2014;54010;3232;606000;91002;Equipos para procesos de información;500,00
2014;55010;3231;120000;91002;Sueldos de Personal Funcionario;433.131,12
2014;55010;3231;120005;91002;Trienios de Personal Funcionario;88.911,60
2014;55010;3231;120006;91002;Pagas extraordinarias de Personal Funcionario;158.640,92
2014;55010;3231;121000;91002;Complemento de destino de Personal Funcionario;239.377,68
2014;55010;3231;121001;91002;Complemento específico de Personal Funcionario;462.373,44
2014;55010;3231;121009;91002;Otras retribuciones complementarias Funcionarios;834,84
2014;55010;3231;130000;91002;Salario base de Personal Laboral Fijo;791.434,56
2014;55010;3231;130001;91002;Antigüedad de Personal Laboral Fijo;90.939,48
2014;55010;3231;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;147.062,34
2014;55010;3231;130003;91002;Otras remuneraciones de Personal Laboral Fijo;195.868,95
2014;55010;3231;131000;91002;Salario base de Personal Laboral Eventual;193.771,00
2014;55010;3231;131001;91002;Otras remuneraciones de Personal Laboral Eventual;27.093,00
2014;55010;3231;160000;91002;Seguridad social;793.290,24
2014;55010;3231;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;300,00
2014;55010;3231;162009;91002;Otros gastos sociales de Personal Laboral;2.500,00
2014;55010;3231;204000;91002;Arrendamientos de material de transporte;2.000,00
2014;55010;3231;206000;91002;Arrendamientos de equipos procesos de información;600,00
2014;55010;3231;212000;91002;Rep. y conservación edificios y otras construcc.;80.000,00
2014;55010;3231;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;25.000,00
2014;55010;3231;215000;91002;Reparación y conservación de mobiliario y enseres;6.000,00
2014;55010;3231;216000;91002;Rep. y conserv. equipos procesos de información;600,00
2014;55010;3231;220000;91002;Ordinario no inventariable;6.000,00
2014;55010;3231;220002;91002;Prensa, revistas y publicaciones periódicas;1.000,00
2014;55010;3231;220004;91002;Material informático;600,00
2014;55010;3231;221000;91002;Energía eléctrica;92.000,00
2014;55010;3231;221001;91002;Agua;13.500,00
2014;55010;3231;221002;91002;Gas;20.000,00
2014;55010;3231;221003;91002;Combustibles;85.000,00
2014;55010;3231;221004;91002;Vestuario;4.500,00
2014;55010;3231;221005;91002;Productos alimenticios;227.265,44
2014;55010;3231;221006;91002;Productos farmacéuticos;660,00
2014;55010;3231;221009;91002;Otros suministros;60.000,00
2014;55010;3231;222000;91002;Telefónicas;30.000,00
2014;55010;3231;222001;91002;Postales;25.000,00
2014;55010;3231;223000;91002;Transporte;8.000,00
2014;55010;3231;224000;91002;Primas de Edificios y locales;10.000,00
2014;55010;3231;224003;91002;Otros riesgos;10.000,00
2014;55010;3231;225000;91002;Tributos locales;39.000,00
2014;55010;3231;225001;91002;Tributos autonómicos;2.000,00
2014;55010;3231;225002;91002;Tributos estatales;400,00
2014;55010;3231;226001;91002;Atenciones protocolarias y representativas;600,00
2014;55010;3231;226002;91002;Gastos de divulgación y promoción;40.000,00
2014;55010;3231;226009;91002;Otros gastos diversos;346.219,00
2014;55010;3231;227000;91002;Limpieza y aseo;10.000,00
2014;55010;3231;227001;91002;Seguridad;130.000,00
2014;55010;3231;227006;91002;Estudios y trabajos técnicos;100.000,00
2014;55010;3231;227009;91002;Otros trabajos realizados por otras empresas;515.893,12
2014;55010;3231;230000;91002;Dietas;12.000,00
2014;55010;3231;231000;91002;Locomoción;10.000,00
2014;55010;3231;480127;91002;Proyectos de Juventud de Asociaciones y Entidades;704.010,00
2014;55010;3231;602000;91002;Edificios y otras construcciones;130.000,00
2014;55010;3231;605000;91002;Mobiliario y enseres;10.000,00
2014;55010;3231;606000;91002;Equipos para procesos de información;50.000,00
2014;71010;1265;120000;91002;Sueldos de Personal Funcionario;236.815,09
2014;71010;1265;120005;91002;Trienios de Personal Funcionario;58.564,20
2014;71010;1265;120006;91002;Pagas extraordinarias de Personal Funcionario;66.677,34
2014;71010;1265;121000;91002;Complemento de destino de Personal Funcionario;106.608,12
2014;71010;1265;121001;91002;Complemento específico de Personal Funcionario;266.142,94
2014;71010;1265;130000;91002;Salario base de Personal Laboral Fijo;765.862,37
2014;71010;1265;130001;91002;Antigüedad de Personal Laboral Fijo;67.753,67
2014;71010;1265;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;275.670,14
2014;71010;1265;130003;91002;Otras remuneraciones de Personal Laboral Fijo;1.289.745,43
2014;71010;1265;151000;91002;Gratificaciones de Personal Funcionario;1.000,00
2014;71010;1265;151001;91002;Gratificaciones de Personal no Funcionario;1.000,00
2014;71010;1265;160000;91002;Seguridad social;846.050,70
2014;71010;1265;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;1.000,00
2014;71010;1265;162000;91002;Formación y perfeccionamiento de Personal Laboral;1.000,00
2014;71010;1265;165000;91002;Fondo de Acción Social;9.000,00
2014;71010;1265;202000;91002;Arrendamientos de edificios y otras construcciones;220.312,83
2014;71010;1265;212000;91002;Rep. y conservación edificios y otras construcc.;15.000,00
2014;71010;1265;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;10.000,00
2014;71010;1265;214000;91002;Reparación y conservación material de transporte;1.500,00
2014;71010;1265;216000;91002;Rep. y conserv. equipos procesos de información;992.572,00
2014;71010;1265;219000;91002;Rep. y conservación de otro inmovilizado material;5.708,59
2014;71010;1265;220000;91002;Ordinario no inventariable;5.000,00
2014;71010;1265;220001;91002;Mobiliario y enseres;1.000,00
2014;71010;1265;220002;91002;Prensa, revistas y publicaciones periódicas;500,00
2014;71010;1265;220004;91002;Material informático;20.000,00
2014;71010;1265;220009;91002;Otro material de oficina;1.000,00
2014;71010;1265;221000;91002;Energía eléctrica;139.800,00
2014;71010;1265;221001;91002;Agua;500,00
2014;71010;1265;221002;91002;Gas;2.500,00
2014;71010;1265;221003;91002;Combustibles;10.000,00
2014;71010;1265;221009;91002;Otros suministros;9.000,00
2014;71010;1265;222000;91002;Telefónicas;50.000,00
2014;71010;1265;222001;91002;Postales;200,00
2014;71010;1265;223000;91002;Transporte;3.000,00
2014;71010;1265;224000;91002;Primas de Edificios y locales;4.000,00
2014;71010;1265;225000;91002;Tributos locales;3.000,00
2014;71010;1265;226001;91002;Atenciones protocolarias y representativas;1.000,00
2014;71010;1265;226002;91002;Gastos de divulgación y promoción;2.000,00
2014;71010;1265;226003;91002;Jurídicos, Contenciosos;7.000,00
2014;71010;1265;226005;91002;Reuniones y conferencias;4.000,00
2014;71010;1265;227000;91002;Limpieza y aseo;20.978,58
2014;71010;1265;227001;91002;Seguridad;4.500,00
2014;71010;1265;227006;91002;Estudios y trabajos técnicos;10.000,00
2014;71010;1265;227009;91002;Otros trabajos realizados por otras empresas;20.000,00
2014;71010;1265;230000;91002;Dietas;6.500,00
2014;71010;1265;231000;91002;Locomoción;8.000,00
2014;71010;1265;251000;91002;Realización de cursos de formación interna;1.000,00
2014;71010;1265;603000;14101;Maquinaria, instalación y utillaje;1.700.000,00
2014;71010;1265;603000;91001;Maquinaria, instalación y utillaje;1.700.000,00
2014;71010;1265;606000;14101;Equipos para procesos de información;100.000,00
2014;71010;1265;606000;91001;Equipos para procesos de información;100.000,00
2014;71010;1265;609000;14101;Inmovilizado Inmaterial;125.000,00
2014;71010;1265;609000;91001;Inmovilizado Inmaterial;125.000,00
2014;71010;1265;910000;91002;Canc. préstamos l/plazo con Entidades de Crédito;181.467,78
2014;72010;5121;120000;91002;Sueldos de Personal Funcionario;142.856,78
2014;72010;5121;120005;91002;Trienios de Personal Funcionario;34.811,93
2014;72010;5121;120006;91002;Pagas extraordinarias de Personal Funcionario;57.933,04
2014;72010;5121;121000;91002;Complemento de destino de Personal Funcionario;105.284,40
2014;72010;5121;121001;91002;Complemento específico de Personal Funcionario;197.870,76
2014;72010;5121;130000;91002;Salario base de Personal Laboral Fijo;972.112,01
2014;72010;5121;130001;91002;Antigüedad de Personal Laboral Fijo;60.831,00
2014;72010;5121;130002;91002;Pagas extraordinarias de Personal Laboral Fijo;236.290,34
2014;72010;5121;130003;91002;Otras remuneraciones de Personal Laboral Fijo;437.034,76
2014;72010;5121;151000;91002;Gratificaciones de Personal Funcionario;5.000,00
2014;72010;5121;160000;91002;Seguridad social;598.840,64
2014;72010;5121;161000;91002;Formación y perfeccion. Funcionarios y no Laboral;3.000,00
2014;72010;5121;161009;91002;Otros Gtos Sociales de Funcionarios y no Laborales;3.000,00
2014;72010;5121;162000;91002;Formación y perfeccionamiento de Personal Laboral;8.000,00
2014;72010;5121;162009;91002;Otros gastos sociales de Personal Laboral;6.000,00
2014;72010;5121;165000;91002;Fondo de Acción Social;12.526,62
2014;72010;5121;202000;91002;Arrendamientos de edificios y otras construcciones;210.000,00
2014;72010;5121;204000;91002;Arrendamientos de material de transporte;15.000,00
2014;72010;5121;205000;91002;Arrendamientos de mobiliario y enseres;4.478,44
2014;72010;5121;212000;91002;Rep. y conservación edificios y otras construcc.;1.245,00
2014;72010;5121;214000;91002;Reparación y conservación material de transporte;2.245,28
2014;72010;5121;215000;91002;Reparación y conservación de mobiliario y enseres;10.000,00
2014;72010;5121;220000;91002;Ordinario no inventariable;13.867,92
2014;72010;5121;220001;91002;Mobiliario y enseres;1.000,00
2014;72010;5121;220002;91002;Prensa, revistas y publicaciones periódicas;1.000,00
2014;72010;5121;220003;91002;Libros y otras publicaciones;3.000,00
2014;72010;5121;220004;91002;Material informático;924,53
2014;72010;5121;220009;91002;Otro material de oficina;3.000,00
2014;72010;5121;221000;91002;Energía eléctrica;20.000,00
2014;72010;5121;221001;91002;Agua;2.000,00
2014;72010;5121;221003;91002;Combustibles;3.000,00
2014;72010;5121;221004;91002;Vestuario;1.016,98
2014;72010;5121;221009;91002;Otros suministros;924,53
2014;72010;5121;222000;91002;Telefónicas;1.000,00
2014;72010;5121;222001;91002;Postales;12.000,00
2014;72010;5121;223000;91002;Transporte;2.200,00
2014;72010;5121;224001;91002;Primas de vehículos;1.000,00
2014;72010;5121;224003;91002;Otros riesgos;960,38
2014;72010;5121;225000;91002;Tributos locales;924,53
2014;72010;5121;226001;91002;Atenciones protocolarias y representativas;6.383,02
2014;72010;5121;226002;91002;Gastos de divulgación y promoción;118.905,50
2014;72010;5121;226003;91002;Jurídicos, Contenciosos;12.000,00
2014;72010;5121;226005;91002;Reuniones y conferencias;24.000,00
2014;72010;5121;226009;91002;Otros gastos diversos;1.188,66
2014;72010;5121;227000;91002;Limpieza y aseo;40.000,00
2014;72010;5121;227001;91002;Seguridad;10.000,00
2014;72010;5121;227006;91002;Estudios y trabajos técnicos;251.640,68
2014;72010;5121;227007;91002;Mantenimiento est. depuradoras de aguas residuales;42.904.861,17
2014;72010;5121;227009;91002;Otros trabajos realizados por otras empresas;421.444,06
2014;72010;5121;230000;91002;Dietas;12.018,86
2014;72010;5121;231000;91002;Locomoción;13.867,92
2014;72010;5121;239000;91002;Otras indemnizaciones;12.552,82
2014;72010;5121;251000;91002;Realización de cursos de formación interna;2.842,92
2014;72010;5121;310000;91002;Intereses préstamos interior con Entidades Crédito;260.000,00
2014;72010;5121;460057;91002;Transf. Ayunt. Mantenimiento E.D.A.R.;45.000,00
2014;72010;5121;600000;39077;Terrenos y bienes naturales;200.000,00
2014;72010;5121;600000;91002;Terrenos y bienes naturales;99.000,00
2014;72010;5121;605000;91002;Mobiliario y enseres;24.000,00
2014;72010;5121;607000;39077;Bienes destinados para uso general;1.044.743,00
2014;72010;5121;607000;91002;Bienes destinados para uso general;220.000,00
2014;72010;5121;608000;91002;Otro inmovilizado material;34.485,00
2014;72010;5121;760054;39077;Plan del Agua;6.822.244,00
2014;72010;5121;910000;91002;Canc. préstamos l/plazo con Entidades de Crédito;3.047.669,08
2014;73010;5425;131000;19090;Salario base de Personal Laboral Eventual;72.270,17
2014;73010;5425;131000;39020;Salario base de Personal Laboral Eventual;727.303,39
2014;73010;5425;131000;39053;Salario base de Personal Laboral Eventual;445.351,91
2014;73010;5425;131000;55002;Salario base de Personal Laboral Eventual;283.491,43
2014;73010;5425;131000;72009;Salario base de Personal Laboral Eventual;444.955,37
2014;73010;5425;131000;91001;Salario base de Personal Laboral Eventual;318.480,77
2014;73010;5425;131000;91002;Salario base de Personal Laboral Eventual;2.478.277,86
2014;73010;5425;160000;19090;Seguridad social;24.029,83
2014;73010;5425;160000;39020;Seguridad social;243.237,23
2014;73010;5425;160000;39053;Seguridad social;148.079,51
2014;73010;5425;160000;55002;Seguridad social;94.261,10
2014;73010;5425;160000;72009;Seguridad social;146.538,82
2014;73010;5425;160000;91001;Seguridad social;100.175,73
2014;73010;5425;160000;91002;Seguridad social;736.896,33
2014;73010;5425;212000;91002;Rep. y conservación edificios y otras construcc.;140.988,34
2014;73010;5425;213000;91002;Rep. y conserv. maquinaria,instalaciones,utillaje;95.000,00
2014;73010;5425;220003;91002;Libros y otras publicaciones;30.000,00
2014;73010;5425;221000;91002;Energía eléctrica;286.452,10
2014;73010;5425;221009;19090;Otros suministros;96.521,64
2014;73010;5425;221009;39020;Otros suministros;132.402,79
2014;73010;5425;221009;39053;Otros suministros;194.476,92
2014;73010;5425;221009;72009;Otros suministros;197.359,65
2014;73010;5425;221009;91001;Otros suministros;9.000,00
2014;73010;5425;221009;91002;Otros suministros;187.532,36
2014;73010;5425;222000;91001;Telefónicas;3.000,00
2014;73010;5425;222000;91002;Telefónicas;35.357,50
2014;73010;5425;224003;91002;Otros riesgos;25.744,07
2014;73010;5425;226009;19090;Otros gastos diversos;101.584,13
2014;73010;5425;226009;39020;Otros gastos diversos;107.518,16
2014;73010;5425;226009;39053;Otros gastos diversos;35.526,92
2014;73010;5425;226009;72009;Otros gastos diversos;223.271,83
